seed	BD	V	I	N	t_sec	n_invisible	p_invisible	
78	10	20	10	60	0.4524	8	0.8	
78	10	20	10	70	0.468	8	0.8	
78	10	20	10	80	0.468	8	0.8	
78	10	20	10	90	0.468	8	0.8	
78	10	20	10	100	0.4836	8	0.8	
78	7	30	23	0	0.86	23	1	
78	7	30	23	10	0.9204	17	0.739130434782609	
78	7	30	23	20	0.8434	16	0.695652173913043	
78	7	30	23	30	0.8268	16	0.695652173913043	
78	7	30	23	40	0.7942	15	0.652173913043478	
78	7	30	23	50	0.78	15	0.652173913043478	
78	7	30	23	60	0.78	15	0.652173913043478	
78	7	30	23	70	0.7176	14	0.608695652173913	
78	7	30	23	80	0.7488	14	0.608695652173913	
78	7	30	23	90	0.726	14	0.608695652173913	
78	7	30	23	100	0.7498	14	0.608695652173913	
78	10	40	30	0	1.2968	30	1	
78	10	40	30	10	1.1232	22	0.733333333333333	
78	10	40	30	20	1.0452	21	0.7	
78	10	40	30	30	0.981	20	0.666666666666667	
78	10	40	30	40	0.9984	20	0.666666666666667	
78	10	40	30	50	0.9516	19	0.633333333333333	
78	10	40	30	60	0.9181	18	0.6	
78	10	40	30	70	0.936	18	0.6	
78	10	40	30	80	0.9458	18	0.6	
78	10	40	30	90	0.9058	18	0.6	
78	10	40	30	100	0.9214	18	0.6	
78	7	50	43	0	1.6536	43	1	
78	7	50	43	10	1.3606	32	0.744186046511628	
78	7	50	43	20	1.333	28	0.651162790697674	
78	7	50	43	30	1.327	28	0.651162790697674	
78	7	50	43	40	1.248	28	0.651162790697674	
78	7	50	43	50	1.2492	28	0.651162790697674	
78	7	50	43	60	1.2802	28	0.651162790697674	
78	7	50	43	70	1.248	28	0.651162790697674	
78	7	50	43	80	1.4002	28	0.651162790697674	
78	7	50	43	90	1.2948	28	0.651162790697674	
78	7	50	43	100	1.2178	28	0.651162790697674	
78	12	60	48	0	1.7472	48	1	
78	12	60	48	10	1.6166	36	0.75	
78	12	60	48	20	1.5132	35	0.729166666666667	
78	12	60	48	30	1.6536	35	0.729166666666667	
78	12	60	48	40	1.5794	33	0.6875	
78	12	60	48	50	1.4664	33	0.6875	
78	12	60	48	60	1.405	33	0.6875	
78	12	60	48	70	1.3876	32	0.666666666666667	
78	12	60	48	80	1.3592	32	0.666666666666667	
78	12	60	48	90	1.3612	32	0.666666666666667	
78	12	60	48	100	1.3836	32	0.666666666666667	
78	10	70	60	0	2.2328	60	1	
78	10	70	60	10	1.9036	47	0.783333333333333	
78	10	70	60	20	1.7784	42	0.7	
78	10	70	60	30	1.6674	40	0.666666666666667	
78	10	70	60	40	1.6692	39	0.65	
78	10	70	60	50	1.6858	39	0.65	
78	10	70	60	60	1.6724	38	0.633333333333333	
78	10	70	60	70	1.7034	38	0.633333333333333	
78	10	70	60	80	1.6716	36	0.6	
78	10	70	60	90	1.5912	36	0.6	
78	10	70	60	100	1.5912	36	0.6	
78	11	80	69	0	2.7066	69	1	
78	11	80	69	10	2.9965	62	0.898550724637681	
78	11	80	69	20	2.6676	56	0.811594202898551	
78	11	80	69	30	2.6241	54	0.782608695652174	
78	11	80	69	40	2.2162	53	0.768115942028985	
78	11	80	69	50	2.1023	49	0.710144927536232	
78	11	80	69	60	2.2006	48	0.695652173913043	
78	11	80	69	70	2.0253	46	0.666666666666667	
78	11	80	69	80	2.0436	45	0.652173913043478	
78	11	80	69	90	1.9804	45	0.652173913043478	
78	11	80	69	100	1.95	45	0.652173913043478	
78	13	90	77	0	2.7997	77	1	
78	13	90	77	10	2.4658	64	0.831168831168831	
78	13	90	77	20	2.3821	60	0.779220779220779	
78	13	90	77	30	2.4034	59	0.766233766233766	
78	13	90	77	40	2.4057	59	0.766233766233766	
78	13	90	77	50	2.3254	58	0.753246753246753	
78	13	90	77	60	2.3539	58	0.753246753246753	
78	13	90	77	70	2.2474	55	0.714285714285714	
78	13	90	77	80	2.2125	55	0.714285714285714	
78	13	90	77	90	2.2776	53	0.688311688311688	
78	13	90	77	100	2.2789	52	0.675324675324675	
78	12	100	88	0	3.2255	88	1	
78	12	100	88	10	2.9155	69	0.784090909090909	
78	12	100	88	20	2.6832	68	0.772727272727273	
78	12	100	88	30	2.6659	65	0.738636363636364	
78	12	100	88	40	2.652	61	0.693181818181818	
78	12	100	88	50	2.5109	59	0.670454545454545	
78	12	100	88	60	2.5584	59	0.670454545454545	
78	12	100	88	70	2.5275	58	0.659090909090909	
78	12	100	88	80	2.7296	58	0.659090909090909	
78	12	100	88	90	2.8662	58	0.659090909090909	
78	12	100	88	100	2.5139	58	0.659090909090909	
79	7	10	3	0	0.2184	3	1	
79	7	10	3	10	0.3276	3	1	
79	7	10	3	20	0.3286	3	1	
79	7	10	3	30	0.3276	3	1	
79	7	10	3	40	0.3286	3	1	
79	7	10	3	50	0.2028	3	1	
79	7	10	3	60	0.1872	3	1	
79	7	10	3	70	0.3364	3	1	
79	7	10	3	80	0.3276	3	1	
79	7	10	3	90	0.3276	3	1	
79	7	10	3	100	0.3276	3	1	
79	8	20	12	0	0.4534	12	1	
79	8	20	12	10	0.5754	11	0.916666666666667	
79	8	20	12	20	0.546	11	0.916666666666667	
79	8	20	12	30	0.546	11	0.916666666666667	
79	8	20	12	40	0.5928	11	0.916666666666667	
79	8	20	12	50	0.5626	11	0.916666666666667	
79	8	20	12	60	0.546	11	0.916666666666667	
79	8	20	12	70	0.546	11	0.916666666666667	
79	8	20	12	80	0.5908	11	0.916666666666667	
79	8	20	12	90	0.624	11	0.916666666666667	
79	8	20	12	100	0.5616	11	0.916666666666667	
79	7	30	23	0	0.8278	23	1	
79	7	30	23	10	0.8112	19	0.826086956521739	
79	7	30	23	20	0.8112	19	0.826086956521739	
79	7	30	23	30	0.7694	17	0.739130434782609	
79	7	30	23	40	0.7488	17	0.739130434782609	
79	7	30	23	50	0.7332	17	0.739130434782609	
79	7	30	23	60	0.8424	17	0.739130434782609	
79	7	30	23	70	0.7488	17	0.739130434782609	
79	7	30	23	80	0.7626	16	0.695652173913043	
79	7	30	23	90	0.7644	16	0.695652173913043	
79	7	30	23	100	0.7488	16	0.695652173913043	
79	10	40	30	0	1.1282	30	1	
79	10	40	30	10	0.9672	19	0.633333333333333	
79	10	40	30	20	0.9828	19	0.633333333333333	
79	10	40	30	30	0.9422	18	0.6	
79	10	40	30	40	0.9048	18	0.6	
79	10	40	30	50	0.9058	18	0.6	
79	10	40	30	60	0.9048	18	0.6	
79	10	40	30	70	0.8668	16	0.533333333333333	
79	10	40	30	80	0.858	16	0.533333333333333	
79	10	40	30	90	0.859	16	0.533333333333333	
79	10	40	30	100	0.8122	16	0.533333333333333	
79	9	50	41	0	1.4244	41	1	
79	9	50	41	10	1.4996	35	0.853658536585366	
79	9	50	41	20	1.2812	31	0.75609756097561	
79	9	50	41	30	1.251	31	0.75609756097561	
79	9	50	41	40	1.3988	31	0.75609756097561	
79	9	50	41	50	1.2344	29	0.707317073170732	
79	9	50	41	60	1.1876	29	0.707317073170732	
79	9	50	41	70	1.213	29	0.707317073170732	
79	9	50	41	80	1.2022	29	0.707317073170732	
79	9	50	41	90	1.1876	29	0.707317073170732	
79	9	50	41	100	1.1866	28	0.682926829268293	
79	13	60	47	0	1.952	47	1	
79	13	60	47	10	1.6728	36	0.765957446808511	
79	13	60	47	20	1.6068	33	0.702127659574468	
79	13	60	47	30	1.5756	33	0.702127659574468	
79	13	60	47	40	1.451	33	0.702127659574468	
79	13	60	47	50	1.4206	33	0.702127659574468	
79	13	60	47	60	1.4392	33	0.702127659574468	
79	13	60	47	70	1.4606	33	0.702127659574468	
79	13	60	47	80	1.4508	33	0.702127659574468	
79	13	60	47	90	1.3884	33	0.702127659574468	
79	13	60	47	100	1.4334	31	0.659574468085106	
79	12	70	58	0	2.1226	58	1	
79	12	70	58	10	2.263	50	0.862068965517241	
79	12	70	58	20	1.8992	44	0.758620689655172	
79	12	70	58	30	1.9042	43	0.741379310344828	
79	12	70	58	40	1.915	43	0.741379310344828	
79	12	70	58	50	1.8594	42	0.724137931034483	
79	12	70	58	60	1.8102	41	0.706896551724138	
79	12	70	58	70	1.8418	41	0.706896551724138	
79	12	70	58	80	1.8574	41	0.706896551724138	
79	12	70	58	90	1.7776	41	0.706896551724138	
79	12	70	58	100	1.794	41	0.706896551724138	
79	12	80	68	0	2.6862	68	1	
79	12	80	68	10	2.3217	57	0.838235294117647	
79	12	80	68	20	2.187	51	0.75	
79	12	80	68	30	2.101	50	0.735294117647059	
79	12	80	68	40	2.1236	51	0.75	
79	12	80	68	50	2.1246	51	0.75	
79	12	80	68	60	2.2563	51	0.75	
79	12	80	68	70	2.1402	51	0.75	
79	12	80	68	80	2.1743	51	0.75	
79	12	80	68	90	2.1538	51	0.75	
79	12	80	68	100	2.1541	51	0.75	
79	14	90	76	0	2.7731	76	1	
79	14	90	76	10	2.6208	63	0.828947368421053	
79	14	90	76	20	2.4047	59	0.776315789473684	
79	14	90	76	30	2.262	53	0.697368421052632	
79	14	90	76	40	2.2905	53	0.697368421052632	
79	14	90	76	50	2.496	53	0.697368421052632	
79	14	90	76	60	2.3111	53	0.697368421052632	
79	14	90	76	70	2.1684	50	0.657894736842105	
79	14	90	76	80	2.1365	49	0.644736842105263	
79	14	90	76	90	2.1538	49	0.644736842105263	
79	14	90	76	100	2.1092	49	0.644736842105263	
79	17	100	83	0	2.9348	83	1	
79	17	100	83	10	2.8989	71	0.855421686746988	
79	17	100	83	20	2.9915	69	0.831325301204819	
79	17	100	83	30	2.6052	66	0.795180722891566	
79	17	100	83	40	2.5305	63	0.759036144578313	
79	17	100	83	50	2.5584	63	0.759036144578313	
79	17	100	83	60	2.5255	63	0.759036144578313	
79	17	100	83	70	2.574	63	0.759036144578313	
79	17	100	83	80	2.4057	59	0.710843373493976	
79	17	100	83	90	2.4024	59	0.710843373493976	
79	17	100	83	100	2.2895	55	0.662650602409639	
80	6	10	4	0	0.2194	4	1	
80	6	10	4	10	0.3432	4	1	
80	6	10	4	20	0.3588	4	1	
80	6	10	4	30	0.3432	4	1	
80	6	10	4	40	0.337	4	1	
80	6	10	4	50	0.3432	4	1	
80	6	10	4	60	0.3432	4	1	
80	6	10	4	70	0.3588	4	1	
80	6	10	4	80	0.3588	4	1	
80	6	10	4	90	0.3588	4	1	
80	6	10	4	100	0.3588	4	1	
80	6	20	14	0	0.6406	14	1	
80	6	20	14	10	0.7488	11	0.785714285714286	
80	6	20	14	20	0.6084	11	0.785714285714286	
80	6	20	14	30	0.5928	10	0.714285714285714	
80	6	20	14	40	0.5408	10	0.714285714285714	
80	6	20	14	50	0.5802	10	0.714285714285714	
80	6	20	14	60	0.5616	10	0.714285714285714	
80	6	20	14	70	0.5772	10	0.714285714285714	
80	6	20	14	80	0.5772	10	0.714285714285714	
80	6	20	14	90	0.5616	10	0.714285714285714	
80	6	20	14	100	0.5626	10	0.714285714285714	
80	9	30	21	0	0.8278	21	1	
80	9	30	21	10	0.7868	17	0.80952380952381	
80	9	30	21	20	0.7956	17	0.80952380952381	
80	9	30	21	30	0.8268	17	0.80952380952381	
80	9	30	21	40	0.7644	16	0.761904761904762	
80	9	30	21	50	0.7488	16	0.761904761904762	
80	9	30	21	60	0.7646	16	0.761904761904762	
80	9	30	21	70	0.7342	15	0.714285714285714	
80	9	30	21	80	0.7332	15	0.714285714285714	
80	9	30	21	90	0.7332	15	0.714285714285714	
80	9	30	21	100	0.7488	15	0.714285714285714	
80	10	40	30	0	1.1614	30	1	
80	10	40	30	10	0.9672	20	0.666666666666667	
80	10	40	30	20	0.9172	19	0.633333333333333	
80	10	40	30	30	0.8912	18	0.6	
80	10	40	30	40	0.859	18	0.6	
80	10	40	30	50	0.86	18	0.6	
80	10	40	30	60	0.8746	18	0.6	
80	10	40	30	70	0.8512	17	0.566666666666667	
80	10	40	30	80	0.8424	17	0.566666666666667	
80	10	40	30	90	0.858	17	0.566666666666667	
80	10	40	30	100	0.858	17	0.566666666666667	
80	10	50	40	0	1.3592	40	1	
80	10	50	40	10	1.3124	33	0.825	
80	10	50	40	20	1.2754	31	0.775	
80	10	50	40	30	1.171	27	0.675	
80	10	50	40	40	1.1388	25	0.625	
80	10	50	40	50	1.3339	25	0.625	
80	10	50	40	60	1.1856	24	0.6	
80	10	50	40	70	1.0452	23	0.575	
80	10	50	40	80	1.0296	23	0.575	
80	10	50	40	90	1.0766	23	0.575	
80	10	50	40	100	1.014	23	0.575	
80	11	60	49	0	1.7316	49	1	
80	11	60	49	10	1.5912	38	0.775510204081633	
80	11	60	49	20	1.6236	35	0.714285714285714	
80	11	60	49	30	1.6224	32	0.653061224489796	
80	11	60	49	40	1.5976	32	0.653061224489796	
80	11	60	49	50	1.487	31	0.63265306122449	
80	11	60	49	60	1.4528	30	0.612244897959184	
80	11	60	49	70	1.3728	29	0.591836734693878	
80	11	60	49	80	1.3826	29	0.591836734693878	
80	11	60	49	90	1.3884	29	0.591836734693878	
80	11	60	49	100	1.3572	29	0.591836734693878	
80	11	70	59	0	2.2006	59	1	
80	11	70	59	10	2.0252	47	0.796610169491525	
80	11	70	59	20	1.8418	43	0.728813559322034	
80	11	70	59	30	1.8078	43	0.728813559322034	
80	11	70	59	40	1.718	41	0.694915254237288	
80	11	70	59	50	1.6536	39	0.661016949152542	
80	11	70	59	60	1.6684	39	0.661016949152542	
80	11	70	59	70	1.6078	39	0.661016949152542	
80	11	70	59	80	1.639	39	0.661016949152542	
80	11	70	59	90	1.6664	39	0.661016949152542	
80	11	70	59	100	2.0446	38	0.644067796610169	
80	12	80	68	0	2.8279	68	1	
80	12	80	68	10	2.5896	54	0.794117647058823	
80	12	80	68	20	2.6473	51	0.75	
80	12	80	68	30	2.5528	49	0.720588235294118	
80	12	80	68	40	2.5999	48	0.705882352941177	
80	12	80	68	50	2.6669	47	0.691176470588235	
80	12	80	68	60	2.6052	45	0.661764705882353	
80	12	80	68	70	2.3393	45	0.661764705882353	
80	12	80	68	80	2.4034	45	0.661764705882353	
80	12	80	68	90	2.4797	45	0.661764705882353	
80	12	80	68	100	2.4034	45	0.661764705882353	
80	12	90	78	0	4.1061	78	1	
80	12	90	78	10	4.1887	70	0.897435897435897	
80	12	90	78	20	3.6945	61	0.782051282051282	
80	12	90	78	30	2.9965	59	0.756410256410256	
80	12	90	78	40	2.9484	57	0.730769230769231	
80	12	90	78	50	2.8551	55	0.705128205128205	
80	12	90	78	60	2.7018	53	0.67948717948718	
80	12	90	78	70	2.6815	53	0.67948717948718	
80	12	90	78	80	2.6443	53	0.67948717948718	
80	12	90	78	90	2.7612	53	0.67948717948718	
80	12	90	78	100	2.6991	52	0.666666666666667	
80	15	100	85	0	3.4001	85	1	
80	15	100	85	10	2.8511	68	0.8	
80	15	100	85	20	2.8704	67	0.788235294117647	
80	15	100	85	30	3.0901	64	0.752941176470588	
80	15	100	85	40	2.7633	60	0.705882352941177	
80	15	100	85	50	2.5272	58	0.682352941176471	
80	15	100	85	60	2.6231	57	0.670588235294118	
80	15	100	85	70	2.6052	56	0.658823529411765	
80	15	100	85	80	2.3851	54	0.635294117647059	
80	15	100	85	90	2.4034	54	0.635294117647059	
80	15	100	85	100	2.4027	54	0.635294117647059	
81	6	10	4	0	0.293	4	1	
81	6	10	4	10	0.4368	4	1	
81	6	10	4	20	0.3744	4	1	
81	6	10	4	30	0.3588	4	1	
81	6	10	4	40	0.3744	4	1	
81	6	10	4	50	0.3916	4	1	
81	6	10	4	60	0.3588	4	1	
81	6	10	4	70	0.3764	4	1	
81	6	10	4	80	0.3432	4	1	
81	6	10	4	90	0.3608	4	1	
81	6	10	4	100	0.3744	4	1	
81	9	20	11	0	0.4992	11	1	
81	9	20	11	10	0.5782	9	0.818181818181818	
81	9	20	11	20	0.5304	9	0.818181818181818	
81	9	20	11	30	0.548	9	0.818181818181818	
81	9	20	11	40	0.546	9	0.818181818181818	
81	9	20	11	50	0.526	9	0.818181818181818	
81	9	20	11	60	0.5604	9	0.818181818181818	
81	9	20	11	70	0.5158	8	0.727272727272727	
81	9	20	11	80	0.5148	8	0.727272727272727	
81	9	20	11	90	0.5148	8	0.727272727272727	
81	9	20	11	100	0.5148	8	0.727272727272727	
81	8	30	22	0	0.781	22	1	
81	8	30	22	10	0.9048	18	0.818181818181818	
81	8	30	22	20	0.8344	18	0.818181818181818	
81	8	30	22	30	0.781	17	0.772727272727273	
81	8	30	22	40	0.858	17	0.772727272727273	
81	8	30	22	50	0.8278	17	0.772727272727273	
81	8	30	22	60	0.7498	16	0.727272727272727	
81	8	30	22	70	0.7616	16	0.727272727272727	
81	8	30	22	80	0.7644	16	0.727272727272727	
81	8	30	22	90	0.7654	16	0.727272727272727	
81	8	30	22	100	0.7488	16	0.727272727272727	
81	10	40	30	0	1.1252	30	1	
81	10	40	30	10	1.1388	26	0.866666666666667	
81	10	40	30	20	1.056	24	0.8	
81	10	40	30	30	0.9516	20	0.666666666666667	
81	10	40	30	40	0.9536	20	0.666666666666667	
81	10	40	30	50	0.9516	20	0.666666666666667	
81	10	40	30	60	0.953	20	0.666666666666667	
81	10	40	30	70	0.938	20	0.666666666666667	
81	10	40	30	80	0.938	20	0.666666666666667	
81	10	40	30	90	0.9536	20	0.666666666666667	
81	10	40	30	100	1.0004	20	0.666666666666667	
81	11	50	39	0	1.406	39	1	
81	11	50	39	10	1.4294	35	0.897435897435897	
81	11	50	39	20	1.404	32	0.82051282051282	
81	11	50	39	30	1.2958	30	0.769230769230769	
81	11	50	39	40	1.3426	30	0.769230769230769	
81	11	50	39	50	1.2752	29	0.743589743589744	
81	11	50	39	60	1.2012	27	0.692307692307692	
81	11	50	39	70	1.2168	27	0.692307692307692	
81	11	50	39	80	1.2004	27	0.692307692307692	
81	11	50	39	90	1.2168	27	0.692307692307692	
81	11	50	39	100	1.3053	27	0.692307692307692	
81	9	60	51	0	1.9394	51	1	
81	9	60	51	10	1.8496	43	0.843137254901961	
81	9	60	51	20	1.8876	41	0.803921568627451	
81	9	60	51	30	1.6384	38	0.745098039215686	
81	9	60	51	40	1.6184	37	0.725490196078431	
81	9	60	51	50	1.5766	36	0.705882352941177	
81	9	60	51	60	1.5266	36	0.705882352941177	
81	9	60	51	70	1.5298	36	0.705882352941177	
81	9	60	51	80	1.5766	34	0.666666666666667	
81	9	60	51	90	1.5582	34	0.666666666666667	
81	9	60	51	100	1.4996	34	0.666666666666667	
81	16	70	54	0	2.3244	54	1	
81	16	70	54	10	1.765	41	0.759259259259259	
81	16	70	54	20	1.561	35	0.648148148148148	
81	16	70	54	30	1.5288	33	0.611111111111111	
81	16	70	54	40	1.448	32	0.592592592592593	
81	16	70	54	50	1.404	32	0.592592592592593	
81	16	70	54	60	1.4694	31	0.574074074074074	
81	16	70	54	70	1.4032	31	0.574074074074074	
81	16	70	54	80	1.3728	31	0.574074074074074	
81	16	70	54	90	1.3426	30	0.555555555555556	
81	16	70	54	100	1.4178	30	0.555555555555556	
81	13	80	67	0	2.576	67	1	
81	13	80	67	10	2.2763	56	0.835820895522388	
81	13	80	67	20	2.1996	53	0.791044776119403	
81	13	80	67	30	2.1999	53	0.791044776119403	
81	13	80	67	40	2.107	51	0.761194029850746	
81	13	80	67	50	2.1647	49	0.73134328358209	
81	13	80	67	60	2.1538	49	0.73134328358209	
81	13	80	67	70	2.0751	49	0.73134328358209	
81	13	80	67	80	2.0592	48	0.716417910447761	
81	13	80	67	90	2.0887	47	0.701492537313433	
81	13	80	67	100	1.9812	47	0.701492537313433	
81	14	90	76	0	2.9623	76	1	
81	14	90	76	10	2.7507	65	0.855263157894737	
81	14	90	76	20	2.6676	59	0.776315789473684	
81	14	90	76	30	2.4827	59	0.776315789473684	
81	14	90	76	40	2.4336	57	0.75	
81	14	90	76	50	2.3363	54	0.710526315789474	
81	14	90	76	60	2.3244	54	0.710526315789474	
81	14	90	76	70	2.1833	49	0.644736842105263	
81	14	90	76	80	2.1528	48	0.631578947368421	
81	14	90	76	90	2.0917	47	0.618421052631579	
81	14	90	76	100	2.028	46	0.605263157894737	
81	16	100	84	0	3.1339	84	1	
81	16	100	84	10	3.0636	75	0.892857142857143	
81	16	100	84	20	2.8534	74	0.880952380952381	
81	16	100	84	30	2.7883	72	0.857142857142857	
81	16	100	84	40	2.6676	68	0.80952380952381	
81	16	100	84	50	2.6221	67	0.797619047619048	
81	16	100	84	60	2.5906	63	0.75	
81	16	100	84	70	2.4183	62	0.738095238095238	
81	16	100	84	80	2.4492	62	0.738095238095238	
81	16	100	84	90	2.4329	61	0.726190476190476	
81	16	100	84	100	2.4814	61	0.726190476190476	
82	7	10	3	0	0.2048	3	1	
82	7	10	3	10	0.2028	3	1	
82	7	10	3	20	0.3432	3	1	
82	7	10	3	30	0.312	3	1	
82	7	10	3	40	0.2028	3	1	
82	7	10	3	50	0.2028	3	1	
82	7	10	3	60	0.2028	3	1	
82	7	10	3	70	0.1872	3	1	
82	7	10	3	80	0.312	3	1	
82	7	10	3	90	0.3396	3	1	
82	7	10	3	100	0.2028	3	1	
82	6	20	14	0	0.547	14	1	
82	6	20	14	10	0.5782	10	0.714285714285714	
82	6	20	14	20	0.5242	10	0.714285714285714	
82	6	20	14	30	0.539	9	0.642857142857143	
82	6	20	14	40	0.5158	9	0.642857142857143	
82	6	20	14	50	0.5304	9	0.642857142857143	
82	6	20	14	60	0.5158	9	0.642857142857143	
82	6	20	14	70	0.5158	9	0.642857142857143	
82	6	20	14	80	0.5148	9	0.642857142857143	
82	6	20	14	90	0.5148	9	0.642857142857143	
82	6	20	14	100	0.5484	9	0.642857142857143	
82	8	30	22	0	0.7948	22	1	
82	8	30	22	10	0.7956	17	0.772727272727273	
82	8	30	22	20	0.7488	15	0.681818181818182	
82	8	30	22	30	0.7488	15	0.681818181818182	
82	8	30	22	40	0.7498	15	0.681818181818182	
82	8	30	22	50	0.7158	14	0.636363636363636	
82	8	30	22	60	0.702	14	0.636363636363636	
82	8	30	22	70	0.702	14	0.636363636363636	
82	8	30	22	80	0.702	14	0.636363636363636	
82	8	30	22	90	0.7488	14	0.636363636363636	
82	8	30	22	100	0.7488	14	0.636363636363636	
82	10	40	30	0	1.096	30	1	
82	10	40	30	10	1.1614	26	0.866666666666667	
82	10	40	30	20	1.2032	26	0.866666666666667	
82	10	40	30	30	1.094	23	0.766666666666667	
82	10	40	30	40	1.0748	23	0.766666666666667	
82	10	40	30	50	1.0638	23	0.766666666666667	
82	10	40	30	60	1.1832	23	0.766666666666667	
82	10	40	30	70	1.0608	23	0.766666666666667	
82	10	40	30	80	1.1232	23	0.766666666666667	
82	10	40	30	90	1.0852	23	0.766666666666667	
82	10	40	30	100	1.1086	23	0.766666666666667	
82	12	50	38	0	1.4996	38	1	
82	12	50	38	10	1.1544	26	0.684210526315789	
82	12	50	38	20	1.093	24	0.631578947368421	
82	12	50	38	30	1.0836	24	0.631578947368421	
82	12	50	38	40	1.0608	24	0.631578947368421	
82	12	50	38	50	1.0618	24	0.631578947368421	
82	12	50	38	60	1.0452	24	0.631578947368421	
82	12	50	38	70	1.0318	24	0.631578947368421	
82	12	50	38	80	1.0472	24	0.631578947368421	
82	12	50	38	90	1.0296	24	0.631578947368421	
82	12	50	38	100	1.0306	24	0.631578947368421	
82	10	60	50	0	1.9968	50	1	
82	10	60	50	10	1.7472	39	0.78	
82	10	60	50	20	1.6498	33	0.66	
82	10	60	50	30	1.5288	33	0.66	
82	10	60	50	40	1.5558	33	0.66	
82	10	60	50	50	1.4926	33	0.66	
82	10	60	50	60	1.482	33	0.66	
82	10	60	50	70	1.405	32	0.64	
82	10	60	50	80	1.512	32	0.64	
82	10	60	50	90	1.4508	32	0.64	
82	10	60	50	100	1.3884	32	0.64	
82	12	70	58	0	2.053	58	1	
82	12	70	58	10	1.9208	48	0.827586206896552	
82	12	70	58	20	1.8244	44	0.758620689655172	
82	12	70	58	30	1.7628	42	0.724137931034483	
82	12	70	58	40	1.8216	39	0.672413793103448	
82	12	70	58	50	1.7542	38	0.655172413793103	
82	12	70	58	60	1.7492	38	0.655172413793103	
82	12	70	58	70	1.8214	38	0.655172413793103	
82	12	70	58	80	1.8418	38	0.655172413793103	
82	12	70	58	90	1.8106	37	0.637931034482759	
82	12	70	58	100	1.8128	37	0.637931034482759	
82	15	80	65	0	2.6221	65	1	
82	15	80	65	10	2.1135	48	0.738461538461539	
82	15	80	65	20	2.0494	47	0.723076923076923	
82	15	80	65	30	2.0592	47	0.723076923076923	
82	15	80	65	40	1.917	42	0.646153846153846	
82	15	80	65	50	1.872	42	0.646153846153846	
82	15	80	65	60	1.794	42	0.646153846153846	
82	15	80	65	70	1.8888	41	0.630769230769231	
82	15	80	65	80	1.7794	40	0.615384615384615	
82	15	80	65	90	1.7444	38	0.584615384615385	
82	15	80	65	100	1.8096	38	0.584615384615385	
82	16	90	74	0	2.7065	74	1	
82	16	90	74	10	2.8607	65	0.878378378378378	
82	16	90	74	20	2.5428	62	0.837837837837838	
82	16	90	74	30	2.3091	57	0.77027027027027	
82	16	90	74	40	2.2942	54	0.72972972972973	
82	16	90	74	50	2.3071	53	0.716216216216216	
82	16	90	74	60	2.2006	51	0.689189189189189	
82	16	90	74	70	2.1697	51	0.689189189189189	
82	16	90	74	80	2.109	50	0.675675675675676	
82	16	90	74	90	2.1315	50	0.675675675675676	
82	16	90	74	100	2.1372	50	0.675675675675676	
82	12	100	88	0	3.6467	88	1	
82	12	100	88	10	2.8657	75	0.852272727272727	
82	12	100	88	20	2.5916	69	0.784090909090909	
82	12	100	88	30	2.5451	67	0.761363636363636	
82	12	100	88	40	2.5428	66	0.75	
82	12	100	88	50	2.5567	62	0.704545454545455	
82	12	100	88	60	2.4336	60	0.681818181818182	
82	12	100	88	70	2.4027	59	0.670454545454545	
82	12	100	88	80	2.3576	58	0.659090909090909	
82	12	100	88	90	2.3655	56	0.636363636363636	
82	12	100	88	100	2.3128	56	0.636363636363636	
83	5	10	5	0	0.2686	5	1	
83	5	10	5	10	0.3744	5	1	
83	5	10	5	20	0.4056	5	1	
83	5	10	5	30	0.3588	5	1	
83	5	10	5	40	0.3588	5	1	
83	5	10	5	50	0.3744	5	1	
83	5	10	5	60	0.3588	5	1	
83	5	10	5	70	0.3432	4	0.8	
83	5	10	5	80	0.3432	4	0.8	
83	5	10	5	90	0.355	4	0.8	
83	5	10	5	100	0.3442	4	0.8	
83	9	20	11	0	0.4534	11	1	
83	9	20	11	10	0.5158	8	0.727272727272727	
83	9	20	11	20	0.4836	8	0.727272727272727	
83	9	20	11	30	0.5058	8	0.727272727272727	
83	9	20	11	40	0.468	8	0.727272727272727	
83	9	20	11	50	0.4992	8	0.727272727272727	
83	9	20	11	60	0.468	7	0.636363636363636	
83	9	20	11	70	0.4836	7	0.636363636363636	
83	9	20	11	80	0.468	7	0.636363636363636	
83	9	20	11	90	0.468	7	0.636363636363636	
83	9	20	11	100	0.455	7	0.636363636363636	
83	9	30	21	0	0.7788	21	1	
83	9	30	21	10	0.8278	17	0.80952380952381	
83	9	30	21	20	0.7966	13	0.619047619047619	
83	9	30	21	30	0.7498	13	0.619047619047619	
83	9	30	21	40	0.7332	13	0.619047619047619	
83	9	30	21	50	0.669	12	0.571428571428571	
83	9	30	21	60	0.6708	12	0.571428571428571	
83	9	30	21	70	0.6552	12	0.571428571428571	
83	9	30	21	80	0.6552	12	0.571428571428571	
83	9	30	21	90	0.6912	12	0.571428571428571	
83	9	30	21	100	0.6552	12	0.571428571428571	
83	8	40	32	0	1.1974	32	1	
83	8	40	32	10	1.2012	26	0.8125	
83	8	40	32	20	1.17	25	0.78125	
83	8	40	32	30	1.1076	24	0.75	
83	8	40	32	40	1.06	24	0.75	
83	8	40	32	50	1.1096	24	0.75	
83	8	40	32	60	1.094	24	0.75	
83	8	40	32	70	1.1096	25	0.78125	
