seed	BD	V	I	N	t_sec	n_invisible	p_invisible	
16	8	40	32	40	0.9673	19	0.59375	
16	8	40	32	50	0.8779	19	0.59375	
16	8	40	32	60	0.9205	19	0.59375	
16	8	40	32	70	0.9361	19	0.59375	
16	8	40	32	80	0.9517	19	0.59375	
16	8	40	32	90	0.9499	19	0.59375	
16	8	40	32	100	1.0141	19	0.59375	
16	11	50	39	0	1.3105	39	1	
16	11	50	39	10	1.3535	33	0.846153846153846	
16	11	50	39	20	1.1857	31	0.794871794871795	
16	11	50	39	30	1.1388	31	0.794871794871795	
16	11	50	39	40	1.0776	28	0.717948717948718	
16	11	50	39	50	1.0306	28	0.717948717948718	
16	11	50	39	60	1.0608	28	0.717948717948718	
16	11	50	39	70	1.0452	28	0.717948717948718	
16	11	50	39	80	1.0288	28	0.717948717948718	
16	11	50	39	90	1.0316	28	0.717948717948718	
16	11	50	39	100	1.0316	28	0.717948717948718	
16	11	60	49	0	1.8341	49	1	
16	11	60	49	10	1.716	40	0.816326530612245	
16	11	60	49	20	1.4043	36	0.73469387755102	
16	11	60	49	30	1.4508	35	0.714285714285714	
16	11	60	49	40	1.2636	33	0.673469387755102	
16	11	60	49	50	1.2518	33	0.673469387755102	
16	11	60	49	60	1.2168	32	0.653061224489796	
16	11	60	49	70	1.1856	31	0.63265306122449	
16	11	60	49	80	1.2012	30	0.612244897959184	
16	11	60	49	90	1.2201	29	0.591836734693878	
16	11	60	49	100	1.2012	29	0.591836734693878	
16	14	70	56	0	2.0595	56	1	
16	14	70	56	10	1.9208	43	0.767857142857143	
16	14	70	56	20	1.7621	39	0.696428571428571	
16	14	70	56	30	1.5849	37	0.660714285714286	
16	14	70	56	40	1.5554	34	0.607142857142857	
16	14	70	56	50	1.4773	33	0.589285714285714	
16	14	70	56	60	1.3884	30	0.535714285714286	
16	14	70	56	70	1.3416	29	0.517857142857143	
16	14	70	56	80	1.4335	29	0.517857142857143	
16	14	70	56	90	1.2948	28	0.5	
16	14	70	56	100	1.248	28	0.5	
16	16	80	64	0	2.3431	64	1	
16	16	80	64	10	2.1677	54	0.84375	
16	16	80	64	20	2.1081	52	0.8125	
16	16	80	64	30	1.8547	49	0.765625	
16	16	80	64	40	1.9199	46	0.71875	
16	16	80	64	50	1.7571	45	0.703125	
16	16	80	64	60	1.7326	45	0.703125	
16	16	80	64	70	1.7492	45	0.703125	
16	16	80	64	80	1.7747	45	0.703125	
16	16	80	64	90	1.8096	45	0.703125	
16	16	80	64	100	1.7153	43	0.671875	
16	15	90	75	0	2.6493	75	1	
16	15	90	75	10	2.6551	65	0.866666666666667	
16	15	90	75	20	2.4631	60	0.8	
16	15	90	75	30	2.4045	60	0.8	
16	15	90	75	40	2.3031	54	0.72	
16	15	90	75	50	2.4055	54	0.72	
16	15	90	75	60	2.0771	51	0.68	
16	15	90	75	70	2.0613	51	0.68	
16	15	90	75	80	2.0565	50	0.666666666666667	
16	15	90	75	90	2.1679	51	0.68	
16	15	90	75	100	2.1395	51	0.68	
16	14	100	86	0	3.1807	86	1	
16	14	100	86	10	2.9796	70	0.813953488372093	
16	14	100	86	20	2.6775	66	0.767441860465116	
16	14	100	86	30	2.9029	66	0.767441860465116	
16	14	100	86	40	2.6696	66	0.767441860465116	
16	14	100	86	50	2.5255	64	0.744186046511628	
16	14	100	86	60	2.4492	62	0.720930232558139	
16	14	100	86	70	2.4475	62	0.720930232558139	
16	14	100	86	80	2.4814	61	0.709302325581395	
16	14	100	86	90	2.3247	59	0.686046511627907	
16	14	100	86	100	2.2982	58	0.674418604651163	
16	13	110	97	0	3.5724	97	1	
16	13	110	97	10	3.3265	83	0.855670103092783	
16	13	110	97	20	2.9477	78	0.804123711340206	
16	13	110	97	30	2.9026	75	0.77319587628866	
16	13	110	97	40	2.7783	73	0.752577319587629	
16	13	110	97	50	2.7761	71	0.731958762886598	
16	13	110	97	60	2.7144	70	0.721649484536082	
16	13	110	97	70	2.8717	68	0.701030927835051	
16	13	110	97	80	2.733	65	0.670103092783505	
16	13	110	97	90	2.7028	65	0.670103092783505	
16	13	110	97	100	2.5879	65	0.670103092783505	
16	15	120	105	0	3.7664	105	1	
16	15	120	105	10	3.5766	90	0.857142857142857	
16	15	120	105	20	3.0714	80	0.761904761904762	
16	15	120	105	30	2.9368	77	0.733333333333333	
16	15	120	105	40	3.1999	77	0.733333333333333	
16	15	120	105	50	2.9847	76	0.723809523809524	
16	15	120	105	60	2.9016	73	0.695238095238095	
16	15	120	105	70	2.8696	73	0.695238095238095	
16	15	120	105	80	2.9338	73	0.695238095238095	
16	15	120	105	90	2.8294	71	0.676190476190476	
16	15	120	105	100	2.9184	71	0.676190476190476	
16	13	130	117	0	4.9923	117	1	
16	13	130	117	10	4.5565	93	0.794871794871795	
16	13	130	117	20	3.9538	85	0.726495726495726	
16	13	130	117	30	4.1496	82	0.700854700854701	
16	13	130	117	40	4.2601	84	0.717948717948718	
16	13	130	117	50	3.8389	82	0.700854700854701	
16	13	130	117	60	3.712	80	0.683760683760684	
16	13	130	117	70	3.7747	80	0.683760683760684	
16	13	130	117	80	3.599	78	0.666666666666667	
16	13	130	117	90	3.594	77	0.658119658119658	
16	13	130	117	100	3.4086	75	0.641025641025641	
16	16	140	124	0	4.7553	124	1	
16	16	140	124	10	4.4921	104	0.838709677419355	
16	16	140	124	20	4.0749	100	0.806451612903226	
16	16	140	124	30	3.7931	96	0.774193548387097	
16	16	140	124	40	3.7256	92	0.741935483870968	
16	16	140	124	50	3.8064	90	0.725806451612903	
16	16	140	124	60	3.4624	88	0.709677419354839	
16	16	140	124	70	3.4946	87	0.701612903225806	
16	16	140	124	80	3.3844	86	0.693548387096774	
16	16	140	124	90	3.4174	84	0.67741935483871	
16	16	140	124	100	3.3376	84	0.67741935483871	
16	14	150	136	0	5.5863	136	1	
16	14	150	136	10	4.8831	116	0.852941176470588	
16	14	150	136	20	4.3111	110	0.808823529411765	
16	14	150	136	30	4.1808	105	0.772058823529412	
16	14	150	136	40	4.0156	96	0.705882352941177	
16	14	150	136	50	3.9159	95	0.698529411764706	
16	14	150	136	60	3.9149	92	0.676470588235294	
16	14	150	136	70	4.0271	90	0.661764705882353	
16	14	150	136	80	3.8223	90	0.661764705882353	
16	14	150	136	90	3.5568	86	0.632352941176471	
16	14	150	136	100	3.634	85	0.625	
16	16	160	144	0	5.5549	144	1	
16	16	160	144	10	5.2097	128	0.888888888888889	
16	16	160	144	20	4.8529	122	0.847222222222222	
16	16	160	144	30	4.7261	113	0.784722222222222	
16	16	160	144	40	4.4463	108	0.75	
16	16	160	144	50	3.9939	101	0.701388888888889	
16	16	160	144	60	4.0092	100	0.694444444444444	
16	16	160	144	70	4.0304	97	0.673611111111111	
16	16	160	144	80	3.8359	96	0.666666666666667	
16	16	160	144	90	3.8731	95	0.659722222222222	
16	16	160	144	100	3.7704	93	0.645833333333333	
16	17	170	153	0	5.8397	153	1	
16	17	170	153	10	5.5177	129	0.843137254901961	
16	17	170	153	20	5.1951	128	0.836601307189543	
16	17	170	153	30	5.0703	123	0.803921568627451	
16	17	170	153	40	5.0235	123	0.803921568627451	
16	17	170	153	50	5.1629	122	0.797385620915033	
16	17	170	153	60	4.9919	120	0.784313725490196	
16	17	170	153	70	4.606	112	0.73202614379085	
16	17	170	153	80	4.4618	111	0.725490196078431	
16	17	170	153	90	4.4669	110	0.718954248366013	
16	17	170	153	100	4.2687	106	0.69281045751634	
16	18	180	162	0	6.9121	162	1	
16	18	180	162	10	6.0815	138	0.851851851851852	
16	18	180	162	20	5.3981	126	0.777777777777778	
16	18	180	162	30	5.6797	123	0.759259259259259	
16	18	180	162	40	5.4281	122	0.753086419753086	
16	18	180	162	50	5.2625	117	0.722222222222222	
16	18	180	162	60	5.1141	117	0.722222222222222	
16	18	180	162	70	5.2585	115	0.709876543209877	
16	18	180	162	80	5.1015	114	0.703703703703704	
16	18	180	162	90	5.4993	114	0.703703703703704	
16	18	180	162	100	4.8841	111	0.685185185185185	
16	18	190	172	0	9.5589	172	1	
16	18	190	172	10	6.5095	151	0.877906976744186	
16	18	190	172	20	6.5211	146	0.848837209302326	
16	18	190	172	30	6.6575	142	0.825581395348837	
16	18	190	172	40	7.1383	141	0.819767441860465	
16	18	190	172	50	5.8717	135	0.784883720930233	
16	18	190	172	60	5.4601	128	0.744186046511628	
16	18	190	172	70	5.5363	124	0.720930232558139	
16	18	190	172	80	5.2901	124	0.720930232558139	
16	18	190	172	90	5.2343	124	0.720930232558139	
16	18	190	172	100	5.2699	122	0.709302325581395	
