seed	vertices	directions	virtual_terminals	
13	100	L2_10	87	
13	100	L2_20	87	
13	100	L2_30	88	
13	100	L2_40	89	
13	100	L2_50	89	
13	100	L2_60	89	
13	100	L2_70	91	
13	100	L2_80	90	
13	100	L2_90	86	
14	10	L2_10	6	
14	10	L2_20	7	
14	10	L2_30	7	
14	10	L2_40	7	
14	10	L2_50	7	
14	10	L2_60	7	
14	10	L2_70	7	
14	10	L2_80	6	
14	10	L2_90	6	
14	20	L2_10	15	
14	20	L2_20	17	
14	20	L2_30	18	
14	20	L2_40	18	
14	20	L2_50	18	
14	20	L2_60	18	
14	20	L2_70	17	
14	20	L2_80	17	
14	20	L2_90	16	
14	30	L2_10	26	
14	30	L2_20	25	
14	30	L2_30	25	
14	30	L2_40	27	
14	30	L2_50	28	
14	30	L2_60	27	
14	30	L2_70	27	
14	30	L2_80	25	
14	30	L2_90	24	
14	40	L2_10	28	
14	40	L2_20	28	
14	40	L2_30	30	
14	40	L2_40	34	
14	40	L2_50	32	
14	40	L2_60	32	
14	40	L2_70	33	
14	40	L2_80	32	
14	40	L2_90	29	
14	50	L2_10	37	
14	50	L2_20	40	
14	50	L2_30	42	
14	50	L2_40	44	
14	50	L2_50	43	
14	50	L2_60	42	
14	50	L2_70	41	
14	50	L2_80	41	
14	50	L2_90	39	
14	60	L2_10	52	
14	60	L2_20	54	
14	60	L2_30	54	
14	60	L2_40	54	
14	60	L2_50	53	
14	60	L2_60	56	
14	60	L2_70	54	
14	60	L2_80	53	
14	60	L2_90	51	
14	70	L2_10	56	
14	70	L2_20	56	
14	70	L2_30	57	
14	70	L2_40	58	
14	70	L2_50	59	
14	70	L2_60	58	
14	70	L2_70	57	
14	70	L2_80	56	
14	70	L2_90	54	
14	80	L2_10	62	
14	80	L2_20	68	
14	80	L2_30	67	
14	80	L2_40	73	
14	80	L2_50	73	
14	80	L2_60	71	
14	80	L2_70	69	
14	80	L2_80	67	
14	80	L2_90	64	
14	90	L2_10	77	
14	90	L2_20	79	
14	90	L2_30	78	
14	90	L2_40	81	
14	90	L2_50	81	
14	90	L2_60	80	
14	90	L2_70	81	
14	90	L2_80	81	
14	90	L2_90	76	
14	100	L2_10	82	
14	100	L2_20	85	
14	100	L2_30	89	
14	100	L2_40	88	
14	100	L2_50	87	
14	100	L2_60	88	
14	100	L2_70	86	
14	100	L2_80	85	
14	100	L2_90	82	
15	10	L2_10	6	
15	10	L2_20	6	
15	10	L2_30	7	
15	10	L2_40	9	
15	10	L2_50	9	
15	10	L2_60	8	
15	10	L2_70	8	
15	10	L2_80	7	
15	10	L2_90	7	
15	20	L2_10	12	
15	20	L2_20	12	
15	20	L2_30	12	
15	20	L2_40	13	
15	20	L2_50	14	
15	20	L2_60	13	
15	20	L2_70	13	
15	20	L2_80	12	
15	20	L2_90	12	
15	30	L2_10	19	
15	30	L2_20	19	
15	30	L2_30	20	
15	30	L2_40	20	
15	30	L2_50	19	
15	30	L2_60	19	
15	30	L2_70	19	
15	30	L2_80	19	
15	30	L2_90	19	
15	40	L2_10	32	
15	40	L2_20	32	
15	40	L2_30	34	
15	40	L2_40	34	
15	40	L2_50	33	
15	40	L2_60	33	
15	40	L2_70	32	
15	40	L2_80	32	
15	40	L2_90	32	
15	50	L2_10	42	
15	50	L2_20	43	
15	50	L2_30	46	
15	50	L2_40	42	
15	50	L2_50	41	
15	50	L2_60	41	
15	50	L2_70	39	
15	50	L2_80	39	
15	50	L2_90	39	
15	60	L2_10	49	
15	60	L2_20	50	
15	60	L2_30	55	
15	60	L2_40	51	
15	60	L2_50	49	
15	60	L2_60	48	
15	60	L2_70	48	
15	60	L2_80	48	
15	60	L2_90	48	
15	70	L2_10	51	
15	70	L2_20	52	
15	70	L2_30	55	
15	70	L2_40	50	
15	70	L2_50	50	
15	70	L2_60	50	
15	70	L2_70	50	
15	70	L2_80	50	
15	70	L2_90	49	
15	80	L2_10	68	
15	80	L2_20	69	
15	80	L2_30	70	
15	80	L2_40	71	
15	80	L2_50	71	
15	80	L2_60	69	
15	80	L2_70	68	
15	80	L2_80	68	
15	80	L2_90	68	
15	90	L2_10	72	
15	90	L2_20	73	
15	90	L2_30	77	
15	90	L2_40	79	
15	90	L2_50	78	
15	90	L2_60	76	
15	90	L2_70	73	
15	90	L2_80	73	
15	90	L2_90	72	
15	100	L2_10	72	
15	100	L2_20	74	
15	100	L2_30	80	
15	100	L2_40	77	
15	100	L2_50	78	
15	100	L2_60	77	
15	100	L2_70	74	
15	100	L2_80	72	
15	100	L2_90	72	
16	10	L2_10	7	
16	10	L2_20	7	
16	10	L2_30	7	
16	10	L2_40	6	
16	10	L2_50	7	
16	10	L2_60	7	
16	10	L2_70	8	
16	10	L2_80	7	
16	10	L2_90	6	
16	20	L2_10	16	
16	20	L2_20	17	
16	20	L2_30	17	
16	20	L2_40	17	
16	20	L2_50	17	
16	20	L2_60	16	
16	20	L2_70	16	
16	20	L2_80	16	
16	20	L2_90	15	
16	30	L2_10	21	
16	30	L2_20	22	
16	30	L2_30	24	
16	30	L2_40	25	
16	30	L2_50	27	
16	30	L2_60	26	
16	30	L2_70	26	
16	30	L2_80	25	
16	30	L2_90	23	
16	40	L2_10	35	
16	40	L2_20	36	
16	40	L2_30	36	
16	40	L2_40	35	
16	40	L2_50	35	
16	40	L2_60	36	
16	40	L2_70	36	
16	40	L2_80	36	
16	40	L2_90	35	
16	50	L2_10	37	
16	50	L2_20	39	
16	50	L2_30	40	
16	50	L2_40	41	
16	50	L2_50	43	
16	50	L2_60	43	
16	50	L2_70	39	
16	50	L2_80	37	
16	50	L2_90	36	
16	60	L2_10	48	
16	60	L2_20	51	
16	60	L2_30	52	
16	60	L2_40	53	
16	60	L2_50	52	
16	60	L2_60	53	
16	60	L2_70	52	
16	60	L2_80	51	
16	60	L2_90	50	
16	70	L2_10	52	
16	70	L2_20	52	
16	70	L2_30	54	
16	70	L2_40	56	
16	70	L2_50	60	
16	70	L2_60	60	
16	70	L2_70	57	
16	70	L2_80	53	
16	70	L2_90	50	
16	80	L2_10	65	
16	80	L2_20	68	
16	80	L2_30	68	
16	80	L2_40	68	
16	80	L2_50	67	
16	80	L2_60	68	
16	80	L2_70	67	
16	80	L2_80	66	
16	80	L2_90	65	
16	90	L2_10	74	
16	90	L2_20	77	
16	90	L2_30	77	
16	90	L2_40	82	
16	90	L2_50	83	
16	90	L2_60	82	
16	90	L2_70	80	
16	90	L2_80	76	
16	90	L2_90	73	
16	100	L2_10	76	
16	100	L2_20	79	
16	100	L2_30	81	
16	100	L2_40	82	
16	100	L2_50	88	
16	100	L2_60	89	
16	100	L2_70	87	
16	100	L2_80	87	
16	100	L2_90	82	
17	10	L2_10	8	
17	10	L2_20	7	
17	10	L2_30	7	
17	10	L2_40	7	
17	10	L2_50	7	
17	10	L2_60	7	
17	10	L2_70	7	
17	10	L2_80	7	
17	10	L2_90	7	
17	20	L2_10	14	
17	20	L2_20	13	
17	20	L2_30	14	
17	20	L2_40	15	
17	20	L2_50	16	
17	20	L2_60	16	
17	20	L2_70	16	
17	20	L2_80	16	
17	20	L2_90	15	
17	30	L2_10	25	
17	30	L2_20	26	
17	30	L2_30	27	
17	30	L2_40	27	
17	30	L2_50	27	
17	30	L2_60	27	
17	30	L2_70	27	
17	30	L2_80	26	
17	30	L2_90	26	
17	40	L2_10	31	
17	40	L2_20	34	
17	40	L2_30	37	
17	40	L2_40	36	
17	40	L2_50	36	
17	40	L2_60	34	
17	40	L2_70	33	
17	40	L2_80	33	
17	40	L2_90	33	
17	50	L2_10	43	
17	50	L2_20	43	
17	50	L2_30	44	
17	50	L2_40	43	
17	50	L2_50	43	
17	50	L2_60	41	
17	50	L2_70	40	
17	50	L2_80	40	
17	50	L2_90	40	
17	60	L2_10	51	
17	60	L2_20	56	
17	60	L2_30	56	
17	60	L2_40	57	
17	60	L2_50	57	
17	60	L2_60	56	
17	60	L2_70	56	
17	60	L2_80	55	
17	60	L2_90	53	
17	70	L2_10	59	
17	70	L2_20	61	
17	70	L2_30	61	
17	70	L2_40	61	
17	70	L2_50	62	
17	70	L2_60	60	
17	70	L2_70	56	
17	70	L2_80	54	
17	70	L2_90	53	
17	80	L2_10	63	
17	80	L2_20	65	
17	80	L2_30	68	
17	80	L2_40	70	
17	80	L2_50	72	
17	80	L2_60	72	
17	80	L2_70	71	
17	80	L2_80	68	
17	80	L2_90	67	
17	90	L2_10	67	
17	90	L2_20	70	
17	90	L2_30	71	
17	90	L2_40	74	
17	90	L2_50	70	
17	90	L2_60	69	
17	90	L2_70	68	
17	90	L2_80	67	
17	90	L2_90	66	
17	100	L2_10	81	
17	100	L2_20	87	
17	100	L2_30	84	
17	100	L2_40	82	
17	100	L2_50	83	
17	100	L2_60	83	
17	100	L2_70	81	
17	100	L2_80	80	
17	100	L2_90	77	
18	10	L2_10	8	
18	10	L2_20	8	
18	10	L2_30	8	
18	10	L2_40	9	
18	10	L2_50	9	
18	10	L2_60	9	
18	10	L2_70	9	
18	10	L2_80	9	
18	10	L2_90	6	
18	20	L2_10	16	
18	20	L2_20	18	
18	20	L2_30	18	
18	20	L2_40	18	
18	20	L2_50	18	
18	20	L2_60	17	
18	20	L2_70	16	
18	20	L2_80	16	
18	20	L2_90	17	
18	30	L2_10	28	
18	30	L2_20	28	
18	30	L2_30	29	
18	30	L2_40	29	
18	30	L2_50	29	
18	30	L2_60	29	
18	30	L2_70	29	
18	30	L2_80	29	
18	30	L2_90	29	
18	40	L2_10	30	
18	40	L2_20	30	
18	40	L2_30	32	
18	40	L2_40	34	
18	40	L2_50	34	
18	40	L2_60	34	
18	40	L2_70	34	
18	40	L2_80	33	
18	40	L2_90	33	
18	50	L2_10	35	
18	50	L2_20	39	
18	50	L2_30	41	
18	50	L2_40	42	
18	50	L2_50	42	
18	50	L2_60	43	
18	50	L2_70	43	
18	50	L2_80	41	
18	50	L2_90	40	
18	60	L2_10	49	
18	60	L2_20	50	
18	60	L2_30	51	
18	60	L2_40	50	
18	60	L2_50	52	
18	60	L2_60	52	
18	60	L2_70	53	
18	60	L2_80	51	
18	60	L2_90	49	
18	70	L2_10	55	
18	70	L2_20	57	
18	70	L2_30	58	
18	70	L2_40	59	
18	70	L2_50	61	
18	70	L2_60	60	
18	70	L2_70	61	
18	70	L2_80	58	
18	70	L2_90	54	
18	80	L2_10	62	
18	80	L2_20	66	
18	80	L2_30	68	
18	80	L2_40	68	
18	80	L2_50	67	
18	80	L2_60	66	
18	80	L2_70	66	
18	80	L2_80	68	
18	80	L2_90	66	
18	90	L2_10	69	
18	90	L2_20	73	
18	90	L2_30	75	
18	90	L2_40	75	
18	90	L2_50	73	
18	90	L2_60	73	
18	90	L2_70	72	
18	90	L2_80	71	
18	90	L2_90	68	
18	100	L2_10	82	
18	100	L2_20	83	
18	100	L2_30	85	
18	100	L2_40	88	
18	100	L2_50	86	
18	100	L2_60	86	
18	100	L2_70	85	
18	100	L2_80	82	
18	100	L2_90	82	
19	10	L2_10	6	
19	10	L2_20	6	
19	10	L2_30	7	
19	10	L2_40	6	
19	10	L2_50	7	
19	10	L2_60	7	
19	10	L2_70	7	
19	10	L2_80	6	
19	10	L2_90	6	
19	20	L2_10	15	
19	20	L2_20	15	
19	20	L2_30	15	
19	20	L2_40	16	
19	20	L2_50	15	
19	20	L2_60	15	
19	20	L2_70	16	
19	20	L2_80	16	
19	20	L2_90	16	
19	30	L2_10	25	
19	30	L2_20	26	
19	30	L2_30	25	
19	30	L2_40	24	
19	30	L2_50	25	
19	30	L2_60	25	
19	30	L2_70	25	
19	30	L2_80	25	
19	30	L2_90	24	
19	40	L2_10	35	
19	40	L2_20	36	
19	40	L2_30	36	
19	40	L2_40	37	
19	40	L2_50	37	
19	40	L2_60	36	
19	40	L2_70	35	
19	40	L2_80	34	
19	40	L2_90	34	
19	50	L2_10	38	
19	50	L2_20	40	
19	50	L2_30	40	
19	50	L2_40	42	
19	50	L2_50	42	
19	50	L2_60	41	
19	50	L2_70	43	
19	50	L2_80	42	
19	50	L2_90	41	
19	60	L2_10	48	
19	60	L2_20	47	
19	60	L2_30	48	
19	60	L2_40	52	
19	60	L2_50	52	
19	60	L2_60	50	
19	60	L2_70	49	
19	60	L2_80	48	
19	60	L2_90	47	
19	70	L2_10	58	
19	70	L2_20	56	
19	70	L2_30	56	
19	70	L2_40	55	
19	70	L2_50	57	
19	70	L2_60	57	
19	70	L2_70	58	
19	70	L2_80	58	
19	70	L2_90	58	
19	80	L2_10	64	
19	80	L2_20	65	
19	80	L2_30	66	
19	80	L2_40	68	
19	80	L2_50	68	
19	80	L2_60	66	
19	80	L2_70	64	
19	80	L2_80	63	
19	80	L2_90	61	
19	90	L2_10	67	
19	90	L2_20	72	
19	90	L2_30	75	
19	90	L2_40	75	
19	90	L2_50	74	
19	90	L2_60	71	
19	90	L2_70	69	
19	90	L2_80	67	
19	90	L2_90	66	
19	100	L2_10	72	
19	100	L2_20	77	
19	100	L2_30	76	
19	100	L2_40	79	
19	100	L2_50	75	
19	100	L2_60	79	
19	100	L2_70	76	
19	100	L2_80	73	
19	100	L2_90	71	
20	10	L2_10	8	
20	10	L2_20	8	
20	10	L2_30	8	
20	10	L2_40	8	
20	10	L2_50	9	
20	10	L2_60	9	
20	10	L2_70	9	
20	10	L2_80	9	
20	10	L2_90	8	
20	20	L2_10	15	
20	20	L2_20	16	
20	20	L2_30	17	
20	20	L2_40	18	
20	20	L2_50	18	
20	20	L2_60	18	
20	20	L2_70	18	
20	20	L2_80	15	
20	20	L2_90	13	
20	30	L2_10	22	
20	30	L2_20	24	
20	30	L2_30	25	
20	30	L2_40	25	
20	30	L2_50	24	
20	30	L2_60	26	
20	30	L2_70	26	
20	30	L2_80	26	
20	30	L2_90	22	
20	40	L2_10	34	
20	40	L2_20	35	
20	40	L2_30	35	
20	40	L2_40	35	
20	40	L2_50	35	
20	40	L2_60	34	
20	40	L2_70	34	
20	40	L2_80	34	
20	40	L2_90	32	
20	50	L2_10	45	
20	50	L2_20	45	
20	50	L2_30	44	
20	50	L2_40	44	
20	50	L2_50	42	
20	50	L2_60	42	
20	50	L2_70	42	
20	50	L2_80	42	
20	50	L2_90	39	
20	60	L2_10	46	
20	60	L2_20	48	
20	60	L2_30	51	
20	60	L2_40	55	
20	60	L2_50	54	
20	60	L2_60	54	
20	60	L2_70	54	
20	60	L2_80	53	
20	60	L2_90	52	
20	70	L2_10	62	
20	70	L2_20	64	
20	70	L2_30	64	
20	70	L2_40	65	
20	70	L2_50	64	
20	70	L2_60	62	
20	70	L2_70	63	
20	70	L2_80	59	
20	70	L2_90	58	
20	80	L2_10	67	
20	80	L2_20	71	
20	80	L2_30	72	
20	80	L2_40	72	
20	80	L2_50	72	
20	80	L2_60	72	
20	80	L2_70	72	
20	80	L2_80	72	
20	80	L2_90	69	
20	90	L2_10	73	
20	90	L2_20	77	
20	90	L2_30	76	
20	90	L2_40	76	
20	90	L2_50	77	
20	90	L2_60	78	
20	90	L2_70	79	
20	90	L2_80	76	
20	90	L2_90	73	
20	100	L2_10	79	
20	100	L2_20	80	
20	100	L2_30	81	
20	100	L2_40	87	
20	100	L2_50	87	
20	100	L2_60	87	
20	100	L2_70	84	
20	100	L2_80	85	
20	100	L2_90	80	
21	10	L2_10	9	
21	10	L2_20	9	
21	10	L2_30	10	
21	10	L2_40	9	
21	10	L2_50	9	
21	10	L2_60	9	
21	10	L2_70	9	
21	10	L2_80	9	
21	10	L2_90	9	
21	20	L2_10	14	
21	20	L2_20	15	
21	20	L2_30	17	
21	20	L2_40	14	
21	20	L2_50	14	
21	20	L2_60	14	
21	20	L2_70	15	
21	20	L2_80	14	
21	20	L2_90	13	
21	30	L2_10	23	
21	30	L2_20	25	
21	30	L2_30	26	
21	30	L2_40	27	
21	30	L2_50	29	
21	30	L2_60	28	
21	30	L2_70	27	
21	30	L2_80	27	
21	30	L2_90	24	
21	40	L2_10	32	
21	40	L2_20	32	
21	40	L2_30	32	
21	40	L2_40	34	
21	40	L2_50	34	
21	40	L2_60	33	
21	40	L2_70	35	
21	40	L2_80	32	
21	40	L2_90	30	
21	50	L2_10	41	
21	50	L2_20	42	
21	50	L2_30	41	
21	50	L2_40	43	
21	50	L2_50	41	
21	50	L2_60	41	
21	50	L2_70	40	
21	50	L2_80	39	
21	50	L2_90	38	
21	60	L2_10	52	
21	60	L2_20	53	
21	60	L2_30	55	
21	60	L2_40	56	
21	60	L2_50	55	
21	60	L2_60	55	
21	60	L2_70	55	
21	60	L2_80	55	
21	60	L2_90	52	
21	70	L2_10	55	
21	70	L2_20	57	
21	70	L2_30	60	
21	70	L2_40	61	
21	70	L2_50	63	
21	70	L2_60	62	
21	70	L2_70	64	
21	70	L2_80	62	
21	70	L2_90	61	
21	80	L2_10	68	
21	80	L2_20	68	
21	80	L2_30	68	
21	80	L2_40	66	
21	80	L2_50	68	
21	80	L2_60	69	
21	80	L2_70	68	
21	80	L2_80	66	
21	80	L2_90	63	
21	90	L2_10	76	
21	90	L2_20	78	
21	90	L2_30	79	
21	90	L2_40	84	
21	90	L2_50	81	
21	90	L2_60	81	
21	90	L2_70	78	
21	90	L2_80	77	
21	90	L2_90	76	
21	100	L2_10	80	
21	100	L2_20	81	
21	100	L2_30	82	
21	100	L2_40	85	
21	100	L2_50	87	
21	100	L2_60	86	
21	100	L2_70	84	
21	100	L2_80	82	
21	100	L2_90	82	
22	10	L2_10	9	
22	10	L2_20	9	
22	10	L2_30	9	
22	10	L2_40	10	
22	10	L2_50	10	
22	10	L2_60	9	
22	10	L2_70	9	
22	10	L2_80	9	
22	10	L2_90	9	
22	20	L2_10	20	
22	20	L2_20	19	
22	20	L2_30	19	
22	20	L2_40	19	
22	20	L2_50	19	
22	20	L2_60	19	
22	20	L2_70	19	
22	20	L2_80	19	
22	20	L2_90	18	
22	30	L2_10	24	
22	30	L2_20	28	
22	30	L2_30	28	
22	30	L2_40	28	
22	30	L2_50	28	
22	30	L2_60	28	
22	30	L2_70	29	
22	30	L2_80	27	
22	30	L2_90	25	
22	40	L2_10	33	
22	40	L2_20	33	
22	40	L2_30	30	
22	40	L2_40	28	
22	40	L2_50	31	
22	40	L2_60	30	
22	40	L2_70	29	
22	40	L2_80	30	
22	40	L2_90	28	
22	50	L2_10	39	
22	50	L2_20	40	
22	50	L2_30	44	
22	50	L2_40	45	
22	50	L2_50	46	
22	50	L2_60	45	
22	50	L2_70	43	
22	50	L2_80	40	
22	50	L2_90	40	
22	60	L2_10	49	
22	60	L2_20	51	
22	60	L2_30	51	
22	60	L2_40	51	
22	60	L2_50	51	
22	60	L2_60	49	
22	60	L2_70	50	
22	60	L2_80	47	
22	60	L2_90	45	
22	70	L2_10	56	
22	70	L2_20	59	
22	70	L2_30	61	
22	70	L2_40	64	
22	70	L2_50	61	
22	70	L2_60	61	
22	70	L2_70	60	
22	70	L2_80	59	
22	70	L2_90	58	
22	80	L2_10	67	
22	80	L2_20	69	
22	80	L2_30	72	
22	80	L2_40	67	
22	80	L2_50	65	
22	80	L2_60	64	
22	80	L2_70	64	
22	80	L2_80	64	
22	80	L2_90	63	
22	90	L2_10	72	
22	90	L2_20	73	
22	90	L2_30	75	
22	90	L2_40	79	
22	90	L2_50	78	
22	90	L2_60	78	
22	90	L2_70	77	
22	90	L2_80	76	
22	90	L2_90	73	
22	100	L2_10	82	
22	100	L2_20	85	
22	100	L2_30	85	
22	100	L2_40	89	
22	100	L2_50	86	
22	100	L2_60	87	
22	100	L2_70	86	
22	100	L2_80	84	
22	100	L2_90	81	
23	10	L2_10	7	
23	10	L2_20	8	
23	10	L2_30	8	
23	10	L2_40	7	
23	10	L2_50	8	
23	10	L2_60	8	
23	10	L2_70	8	
23	10	L2_80	8	
23	10	L2_90	7	
23	20	L2_10	16	
23	20	L2_20	16	
23	20	L2_30	16	
23	20	L2_40	17	
23	20	L2_50	17	
23	20	L2_60	18	
23	20	L2_70	18	
23	20	L2_80	17	
23	20	L2_90	17	
23	30	L2_10	24	
23	30	L2_20	27	
23	30	L2_30	28	
23	30	L2_40	28	
23	30	L2_50	26	
23	30	L2_60	26	
23	30	L2_70	26	
23	30	L2_80	25	
23	30	L2_90	25	
23	40	L2_10	36	
23	40	L2_20	37	
23	40	L2_30	37	
23	40	L2_40	37	
23	40	L2_50	37	
23	40	L2_60	36	
23	40	L2_70	37	
23	40	L2_80	36	
23	40	L2_90	35	
23	50	L2_10	39	
23	50	L2_20	41	
23	50	L2_30	40	
23	50	L2_40	43	
23	50	L2_50	40	
23	50	L2_60	41	
23	50	L2_70	39	
23	50	L2_80	38	
23	50	L2_90	37	
23	60	L2_10	42	
23	60	L2_20	45	
23	60	L2_30	46	
23	60	L2_40	46	
23	60	L2_50	48	
23	60	L2_60	51	
23	60	L2_70	47	
23	60	L2_80	44	
23	60	L2_90	43	
23	70	L2_10	55	
23	70	L2_20	55	
23	70	L2_30	58	
23	70	L2_40	60	
23	70	L2_50	62	
23	70	L2_60	62	
23	70	L2_70	62	
23	70	L2_80	61	
23	70	L2_90	58	
23	80	L2_10	64	
23	80	L2_20	63	
23	80	L2_30	64	
23	80	L2_40	65	
23	80	L2_50	67	
23	80	L2_60	68	
23	80	L2_70	72	
23	80	L2_80	68	
23	80	L2_90	64	
23	90	L2_10	73	
23	90	L2_20	76	
23	90	L2_30	78	
23	90	L2_40	84	
23	90	L2_50	85	
23	90	L2_60	82	
23	90	L2_70	81	
23	90	L2_80	77	
23	90	L2_90	76	
23	100	L2_10	84	
23	100	L2_20	86	
23	100	L2_30	86	
23	100	L2_40	85	
23	100	L2_50	86	
23	100	L2_60	84	
23	100	L2_70	83	
23	100	L2_80	85	
23	100	L2_90	83	
24	10	L2_10	9	
24	10	L2_20	9	
24	10	L2_30	10	
24	10	L2_40	10	
24	10	L2_50	10	
24	10	L2_60	9	
24	10	L2_70	9	
24	10	L2_80	9	
24	10	L2_90	9	
24	20	L2_10	15	
24	20	L2_20	15	
24	20	L2_30	17	
24	20	L2_40	18	
24	20	L2_50	17	
24	20	L2_60	17	
24	20	L2_70	17	
24	20	L2_80	15	
24	20	L2_90	15	
24	30	L2_10	21	
24	30	L2_20	22	
24	30	L2_30	24	
24	30	L2_40	24	
24	30	L2_50	25	
24	30	L2_60	27	
24	30	L2_70	28	
24	30	L2_80	28	
24	30	L2_90	26	
24	40	L2_10	32	
24	40	L2_20	33	
24	40	L2_30	35	
24	40	L2_40	35	
24	40	L2_50	34	
24	40	L2_60	34	
24	40	L2_70	34	
24	40	L2_80	33	
24	40	L2_90	31	
24	50	L2_10	40	
24	50	L2_20	40	
24	50	L2_30	41	
24	50	L2_40	43	
24	50	L2_50	42	
24	50	L2_60	44	
24	50	L2_70	44	
24	50	L2_80	44	
24	50	L2_90	42	
24	60	L2_10	49	
24	60	L2_20	52	
24	60	L2_30	51	
24	60	L2_40	52	
24	60	L2_50	52	
24	60	L2_60	53	
24	60	L2_70	51	
24	60	L2_80	51	
24	60	L2_90	50	
24	70	L2_10	53	
24	70	L2_20	55	
24	70	L2_30	56	
24	70	L2_40	57	
24	70	L2_50	60	
24	70	L2_60	62	
24	70	L2_70	59	
24	70	L2_80	58	
24	70	L2_90	56	
24	80	L2_10	58	
24	80	L2_20	60	
24	80	L2_30	65	
24	80	L2_40	67	
24	80	L2_50	68	
24	80	L2_60	68	
24	80	L2_70	68	
24	80	L2_80	64	
24	80	L2_90	62	
24	90	L2_10	68	
24	90	L2_20	70	
24	90	L2_30	70	
24	90	L2_40	76	
24	90	L2_50	73	
24	90	L2_60	73	
24	90	L2_70	77	
24	90	L2_80	74	
24	90	L2_90	74	
24	100	L2_10	79	
24	100	L2_20	80	
24	100	L2_30	81	
24	100	L2_40	83	
24	100	L2_50	82	
24	100	L2_60	82	
24	100	L2_70	86	
24	100	L2_80	85	
24	100	L2_90	79	
25	10	L2_10	6	
25	10	L2_20	7	
25	10	L2_30	8	
25	10	L2_40	9	
25	10	L2_50	9	
25	10	L2_60	9	
25	10	L2_70	9	
25	10	L2_80	9	
25	10	L2_90	8	
25	20	L2_10	17	
25	20	L2_20	17	
25	20	L2_30	17	
25	20	L2_40	17	
25	20	L2_50	17	
25	20	L2_60	17	
25	20	L2_70	18	
25	20	L2_80	18	
25	20	L2_90	18	
25	30	L2_10	22	
25	30	L2_20	25	
25	30	L2_30	25	
25	30	L2_40	25	
25	30	L2_50	24	
25	30	L2_60	25	
25	30	L2_70	24	
25	30	L2_80	24	
25	30	L2_90	23	
25	40	L2_10	29	
25	40	L2_20	30	
25	40	L2_30	31	
25	40	L2_40	31	
25	40	L2_50	31	
25	40	L2_60	32	
25	40	L2_70	33	
25	40	L2_80	32	
25	40	L2_90	31	
25	50	L2_10	37	
25	50	L2_20	39	
25	50	L2_30	43	
25	50	L2_40	42	
25	50	L2_50	42	
25	50	L2_60	42	
25	50	L2_70	42	
25	50	L2_80	41	
25	50	L2_90	38	
25	60	L2_10	44	
25	60	L2_20	45	
25	60	L2_30	45	
25	60	L2_40	45	
25	60	L2_50	46	
25	60	L2_60	48	
25	60	L2_70	49	
25	60	L2_80	50	
25	60	L2_90	48	
25	70	L2_10	59	
25	70	L2_20	59	
25	70	L2_30	59	
25	70	L2_40	60	
25	70	L2_50	59	
25	70	L2_60	61	
25	70	L2_70	60	
25	70	L2_80	58	
25	70	L2_90	53	
25	80	L2_10	61	
25	80	L2_20	62	
25	80	L2_30	65	
25	80	L2_40	67	
25	80	L2_50	67	
25	80	L2_60	68	
25	80	L2_70	66	
25	80	L2_80	67	
25	80	L2_90	64	
25	90	L2_10	69	
25	90	L2_20	70	
25	90	L2_30	73	
25	90	L2_40	75	
25	90	L2_50	76	
25	90	L2_60	78	
25	90	L2_70	80	
25	90	L2_80	78	
25	90	L2_90	72	
25	100	L2_10	76	
25	100	L2_20	78	
25	100	L2_30	80	
25	100	L2_40	83	
25	100	L2_50	83	
25	100	L2_60	86	
25	100	L2_70	87	
25	100	L2_80	83	
25	100	L2_90	80	
26	10	L2_10	6	
26	10	L2_20	7	
26	10	L2_30	7	
26	10	L2_40	8	
26	10	L2_50	8	
26	10	L2_60	7	
26	10	L2_70	7	
26	10	L2_80	7	
26	10	L2_90	6	
26	20	L2_10	16	
26	20	L2_20	17	
26	20	L2_30	17	
26	20	L2_40	17	
26	20	L2_50	17	
26	20	L2_60	17	
26	20	L2_70	17	
26	20	L2_80	17	
26	20	L2_90	16	
26	30	L2_10	23	
26	30	L2_20	24	
26	30	L2_30	25	
26	30	L2_40	24	
26	30	L2_50	24	
26	30	L2_60	24	
26	30	L2_70	24	
26	30	L2_80	22	
26	30	L2_90	22	
26	40	L2_10	33	
26	40	L2_20	36	
26	40	L2_30	36	
26	40	L2_40	37	
26	40	L2_50	38	
26	40	L2_60	37	
26	40	L2_70	36	
26	40	L2_80	34	
26	40	L2_90	33	
26	50	L2_10	43	
26	50	L2_20	43	
26	50	L2_30	43	
26	50	L2_40	41	
26	50	L2_50	42	
26	50	L2_60	41	
26	50	L2_70	41	
26	50	L2_80	40	
26	50	L2_90	36	
26	60	L2_10	52	
26	60	L2_20	54	
26	60	L2_30	54	
26	60	L2_40	52	
26	60	L2_50	51	
26	60	L2_60	51	
26	60	L2_70	50	
26	60	L2_80	50	
26	60	L2_90	49	
26	70	L2_10	57	
26	70	L2_20	58	
26	70	L2_30	60	
26	70	L2_40	60	
26	70	L2_50	61	
26	70	L2_60	59	
26	70	L2_70	60	
26	70	L2_80	57	
26	70	L2_90	56	
26	80	L2_10	68	
26	80	L2_20	73	
26	80	L2_30	72	
26	80	L2_40	73	
26	80	L2_50	71	
26	80	L2_60	72	
26	80	L2_70	71	
26	80	L2_80	66	
26	80	L2_90	66	
26	90	L2_10	78	
26	90	L2_20	79	
26	90	L2_30	79	
26	90	L2_40	79	
