seed	vertices	directions	virtual_terminals	
70	90	L4	78	
70	90	L5	78	
70	100	L2	81	
70	100	L3	93	
70	100	L4	91	
70	100	L5	92	
71	10	L2	8	
71	10	L3	9	
71	10	L4	9	
71	10	L5	9	
71	20	L2	18	
71	20	L3	18	
71	20	L4	18	
71	20	L5	20	
71	30	L2	30	
71	30	L3	30	
71	30	L4	30	
71	30	L5	30	
71	40	L2	33	
71	40	L3	33	
71	40	L4	36	
71	40	L5	36	
71	50	L2	38	
71	50	L3	41	
71	50	L4	43	
71	50	L5	44	
71	60	L2	50	
71	60	L3	53	
71	60	L4	54	
71	60	L5	55	
71	70	L2	55	
71	70	L3	58	
71	70	L4	60	
71	70	L5	60	
71	80	L2	67	
71	80	L3	71	
71	80	L4	74	
71	80	L5	75	
71	90	L2	77	
71	90	L3	80	
71	90	L4	84	
71	90	L5	81	
71	100	L2	82	
71	100	L3	88	
71	100	L4	90	
71	100	L5	88	
72	10	L2	6	
72	10	L3	8	
72	10	L4	8	
72	10	L5	8	
72	20	L2	16	
72	20	L3	16	
72	20	L4	17	
72	20	L5	16	
72	30	L2	28	
72	30	L3	27	
72	30	L4	28	
72	30	L5	27	
72	40	L2	34	
72	40	L3	34	
72	40	L4	35	
72	40	L5	35	
72	50	L2	45	
72	50	L3	40	
72	50	L4	47	
72	50	L5	42	
72	60	L2	56	
72	60	L3	49	
72	60	L4	56	
72	60	L5	51	
72	70	L2	58	
72	70	L3	59	
72	70	L4	60	
72	70	L5	60	
72	80	L2	71	
72	80	L3	66	
72	80	L4	72	
72	80	L5	69	
72	90	L2	75	
72	90	L3	76	
72	90	L4	78	
72	90	L5	77	
72	100	L2	85	
72	100	L3	86	
72	100	L4	90	
72	100	L5	87	
73	10	L2	7	
73	10	L3	8	
73	10	L4	8	
73	10	L5	9	
73	20	L2	16	
73	20	L3	16	
73	20	L4	17	
73	20	L5	18	
73	30	L2	25	
73	30	L3	27	
73	30	L4	29	
73	30	L5	29	
73	40	L2	36	
73	40	L3	36	
73	40	L4	38	
73	40	L5	39	
73	50	L2	43	
73	50	L3	42	
73	50	L4	43	
73	50	L5	42	
73	60	L2	45	
73	60	L3	49	
73	60	L4	52	
73	60	L5	54	
73	70	L2	57	
73	70	L3	59	
73	70	L4	64	
73	70	L5	65	
73	80	L2	72	
73	80	L3	73	
73	80	L4	75	
73	80	L5	77	
73	90	L2	71	
73	90	L3	78	
73	90	L4	82	
73	90	L5	82	
73	100	L2	87	
73	100	L3	90	
73	100	L4	92	
73	100	L5	92	
74	10	L2	10	
74	10	L3	9	
74	10	L4	10	
74	10	L5	10	
74	20	L2	18	
74	20	L3	19	
74	20	L4	19	
74	20	L5	19	
74	30	L2	24	
74	30	L3	24	
74	30	L4	26	
74	30	L5	27	
74	40	L2	31	
74	40	L3	34	
74	40	L4	32	
74	40	L5	36	
74	50	L2	37	
74	50	L3	40	
74	50	L4	40	
74	50	L5	40	
74	60	L2	52	
74	60	L3	54	
74	60	L4	55	
74	60	L5	57	
74	70	L2	56	
74	70	L3	59	
74	70	L4	60	
74	70	L5	58	
74	80	L2	61	
74	80	L3	61	
74	80	L4	68	
74	80	L5	72	
74	90	L2	66	
74	90	L3	71	
74	90	L4	74	
74	90	L5	81	
74	100	L2	77	
74	100	L3	86	
74	100	L4	86	
74	100	L5	89	
75	10	L2	8	
75	10	L3	9	
75	10	L4	9	
75	10	L5	9	
75	20	L2	20	
75	20	L3	20	
75	20	L4	20	
75	20	L5	20	
75	30	L2	23	
75	30	L3	23	
75	30	L4	25	
75	30	L5	24	
75	40	L2	35	
75	40	L3	36	
75	40	L4	38	
75	40	L5	38	
75	50	L2	43	
75	50	L3	45	
75	50	L4	46	
75	50	L5	47	
75	60	L2	53	
75	60	L3	54	
75	60	L4	54	
75	60	L5	54	
75	70	L2	63	
75	70	L3	63	
75	70	L4	65	
75	70	L5	64	
75	80	L2	67	
75	80	L3	72	
75	80	L4	75	
75	80	L5	74	
75	90	L2	73	
75	90	L3	78	
75	90	L4	78	
75	90	L5	76	
75	100	L2	91	
75	100	L3	90	
75	100	L4	94	
75	100	L5	94	
76	10	L2	8	
76	10	L3	7	
76	10	L4	9	
76	10	L5	10	
76	20	L2	13	
76	20	L3	14	
76	20	L4	15	
76	20	L5	19	
76	30	L2	25	
76	30	L3	26	
76	30	L4	26	
76	30	L5	26	
76	40	L2	34	
76	40	L3	36	
76	40	L4	36	
76	40	L5	38	
76	50	L2	38	
76	50	L3	42	
76	50	L4	44	
76	50	L5	46	
76	60	L2	52	
76	60	L3	54	
76	60	L4	56	
76	60	L5	57	
76	70	L2	53	
76	70	L3	60	
76	70	L4	59	
76	70	L5	64	
76	80	L2	62	
76	80	L3	63	
76	80	L4	68	
76	80	L5	67	
76	90	L2	69	
76	90	L3	72	
76	90	L4	74	
76	90	L5	78	
76	100	L2	85	
76	100	L3	86	
76	100	L4	90	
76	100	L5	91	
77	10	L2	7	
77	10	L3	8	
77	10	L4	8	
77	10	L5	9	
77	20	L2	17	
77	20	L3	19	
77	20	L4	18	
77	20	L5	18	
77	30	L2	25	
77	30	L3	26	
77	30	L4	26	
77	30	L5	28	
77	40	L2	31	
77	40	L3	35	
77	40	L4	34	
77	40	L5	36	
77	50	L2	42	
77	50	L3	42	
77	50	L4	46	
77	50	L5	46	
77	60	L2	48	
77	60	L3	53	
77	60	L4	49	
77	60	L5	52	
77	70	L2	57	
77	70	L3	61	
77	70	L4	58	
77	70	L5	61	
77	80	L2	62	
77	80	L3	68	
77	80	L4	68	
77	80	L5	67	
77	90	L2	71	
77	90	L3	76	
77	90	L4	80	
77	90	L5	80	
77	100	L2	79	
77	100	L3	86	
77	100	L4	84	
77	100	L5	87	
78	10	L2	8	
78	10	L3	9	
78	10	L4	10	
78	10	L5	9	
78	20	L2	15	
78	20	L3	17	
78	20	L4	17	
78	20	L5	17	
78	30	L2	26	
78	30	L3	26	
78	30	L4	28	
78	30	L5	28	
78	40	L2	32	
78	40	L3	33	
78	40	L4	35	
78	40	L5	35	
78	50	L2	40	
78	50	L3	42	
78	50	L4	42	
78	50	L5	42	
78	60	L2	44	
78	60	L3	49	
78	60	L4	53	
78	60	L5	52	
78	70	L2	58	
78	70	L3	60	
78	70	L4	63	
78	70	L5	64	
78	80	L2	67	
78	80	L3	68	
78	80	L4	71	
78	80	L5	74	
78	90	L2	78	
78	90	L3	80	
78	90	L4	80	
78	90	L5	84	
78	100	L2	89	
78	100	L3	92	
78	100	L4	93	
78	100	L5	94	
79	10	L2	9	
79	10	L3	9	
79	10	L4	9	
79	10	L5	9	
79	20	L2	14	
79	20	L3	15	
79	20	L4	15	
79	20	L5	15	
79	30	L2	24	
79	30	L3	23	
79	30	L4	27	
79	30	L5	27	
79	40	L2	27	
79	40	L3	30	
79	40	L4	33	
79	40	L5	33	
79	50	L2	36	
79	50	L3	39	
79	50	L4	39	
79	50	L5	41	
79	60	L2	48	
79	60	L3	51	
79	60	L4	55	
79	60	L5	55	
79	70	L2	58	
79	70	L3	60	
79	70	L4	64	
79	70	L5	68	
79	80	L2	59	
79	80	L3	67	
79	80	L4	70	
79	80	L5	70	
79	90	L2	77	
79	90	L3	79	
79	90	L4	84	
79	90	L5	83	
79	100	L2	79	
79	100	L3	81	
79	100	L4	86	
79	100	L5	87	
80	10	L2	7	
80	10	L3	9	
80	10	L4	7	
80	10	L5	9	
80	20	L2	17	
80	20	L3	19	
80	20	L4	18	
80	20	L5	18	
80	30	L2	25	
80	30	L3	26	
80	30	L4	26	
80	30	L5	28	
80	40	L2	35	
80	40	L3	35	
80	40	L4	36	
80	40	L5	37	
80	50	L2	38	
80	50	L3	40	
80	50	L4	39	
80	50	L5	39	
80	60	L2	51	
80	60	L3	51	
80	60	L4	52	
80	60	L5	54	
80	70	L2	63	
80	70	L3	63	
80	70	L4	65	
80	70	L5	65	
80	80	L2	68	
80	80	L3	66	
80	80	L4	70	
80	80	L5	69	
80	90	L2	77	
80	90	L3	82	
80	90	L4	82	
80	90	L5	86	
80	100	L2	79	
80	100	L3	85	
80	100	L4	90	
80	100	L5	92	
81	10	L2	8	
81	10	L3	8	
81	10	L4	10	
81	10	L5	8	
81	20	L2	19	
81	20	L3	19	
81	20	L4	19	
81	20	L5	20	
81	30	L2	26	
81	30	L3	26	
81	30	L4	28	
81	30	L5	27	
81	40	L2	35	
81	40	L3	36	
81	40	L4	38	
81	40	L5	37	
81	50	L2	37	
81	50	L3	42	
81	50	L4	44	
81	50	L5	41	
81	60	L2	36	
81	60	L3	40	
81	60	L4	40	
81	60	L5	46	
81	70	L2	56	
81	70	L3	57	
81	70	L4	58	
81	70	L5	62	
81	80	L2	66	
81	80	L3	67	
81	80	L4	75	
81	80	L5	75	
81	90	L2	74	
81	90	L3	78	
81	90	L4	83	
81	90	L5	80	
81	100	L2	72	
81	100	L3	76	
81	100	L4	80	
81	100	L5	80	
82	10	L2	8	
82	10	L3	9	
82	10	L4	8	
82	10	L5	9	
82	20	L2	17	
82	20	L3	19	
82	20	L4	19	
82	20	L5	19	
82	30	L2	27	
82	30	L3	28	
82	30	L4	28	
82	30	L5	29	
82	40	L2	38	
82	40	L3	36	
82	40	L4	39	
82	40	L5	39	
82	50	L2	42	
82	50	L3	40	
82	50	L4	43	
82	50	L5	42	
82	60	L2	49	
82	60	L3	55	
82	60	L4	55	
82	60	L5	56	
82	70	L2	57	
82	70	L3	58	
82	70	L4	62	
82	70	L5	63	
82	80	L2	63	
82	80	L3	68	
82	80	L4	66	
82	80	L5	73	
82	90	L2	75	
82	90	L3	78	
82	90	L4	80	
82	90	L5	86	
82	100	L2	80	
82	100	L3	86	
82	100	L4	89	
82	100	L5	94	
83	10	L2	8	
83	10	L3	8	
83	10	L4	8	
83	10	L5	8	
83	20	L2	16	
83	20	L3	16	
83	20	L4	19	
83	20	L5	18	
83	30	L2	27	
83	30	L3	27	
83	30	L4	30	
83	30	L5	29	
83	40	L2	29	
83	40	L3	30	
83	40	L4	31	
83	40	L5	34	
83	50	L2	42	
83	50	L3	41	
83	50	L4	43	
83	50	L5	44	
83	60	L2	51	
83	60	L3	51	
83	60	L4	54	
83	60	L5	56	
83	70	L2	53	
83	70	L3	55	
83	70	L4	56	
83	70	L5	57	
83	80	L2	62	
83	80	L3	70	
83	80	L4	71	
83	80	L5	66	
83	90	L2	81	
83	90	L3	83	
83	90	L4	86	
83	90	L5	86	
83	100	L2	79	
83	100	L3	83	
83	100	L4	86	
83	100	L5	90	
84	10	L2	9	
84	10	L3	9	
84	10	L4	9	
84	10	L5	9	
84	20	L2	17	
84	20	L3	18	
84	20	L4	17	
84	20	L5	20	
84	30	L2	28	
84	30	L3	28	
84	30	L4	28	
84	30	L5	28	
84	40	L2	32	
84	40	L3	33	
84	40	L4	36	
84	40	L5	36	
84	50	L2	41	
84	50	L3	44	
84	50	L4	46	
84	50	L5	48	
84	60	L2	51	
84	60	L3	50	
84	60	L4	56	
84	60	L5	56	
84	70	L2	56	
84	70	L3	59	
84	70	L4	63	
84	70	L5	63	
84	80	L2	70	
84	80	L3	71	
84	80	L4	75	
84	80	L5	77	
84	90	L2	75	
84	90	L3	79	
84	90	L4	80	
84	90	L5	81	
84	100	L2	84	
84	100	L3	88	
84	100	L4	90	
84	100	L5	90	
85	10	L2	7	
85	10	L3	10	
85	10	L4	9	
85	10	L5	9	
85	20	L2	15	
85	20	L3	17	
85	20	L4	17	
85	20	L5	17	
85	30	L2	24	
85	30	L3	24	
85	30	L4	27	
85	30	L5	27	
85	40	L2	35	
85	40	L3	34	
85	40	L4	38	
85	40	L5	37	
85	50	L2	38	
85	50	L3	45	
85	50	L4	44	
85	50	L5	45	
85	60	L2	46	
85	60	L3	49	
85	60	L4	54	
85	60	L5	56	
85	70	L2	61	
85	70	L3	63	
85	70	L4	68	
85	70	L5	65	
85	80	L2	65	
85	80	L3	67	
85	80	L4	70	
85	80	L5	74	
85	90	L2	69	
85	90	L3	70	
85	90	L4	81	
85	90	L5	80	
85	100	L2	80	
85	100	L3	85	
85	100	L4	91	
85	100	L5	91	
86	10	L2	9	
86	10	L3	10	
86	10	L4	10	
86	10	L5	10	
86	20	L2	15	
86	20	L3	18	
86	20	L4	20	
86	20	L5	20	
86	30	L2	26	
86	30	L3	27	
86	30	L4	27	
86	30	L5	28	
86	40	L2	33	
86	40	L3	35	
86	40	L4	34	
86	40	L5	35	
86	50	L2	39	
86	50	L3	44	
86	50	L4	46	
86	50	L5	47	
86	60	L2	53	
86	60	L3	52	
86	60	L4	54	
86	60	L5	53	
86	70	L2	52	
86	70	L3	50	
86	70	L4	56	
86	70	L5	52	
86	80	L2	66	
86	80	L3	70	
86	80	L4	73	
86	80	L5	74	
86	90	L2	71	
86	90	L3	72	
86	90	L4	81	
86	90	L5	75	
86	100	L2	90	
86	100	L3	91	
86	100	L4	91	
86	100	L5	96	
87	10	L2	9	
87	10	L3	9	
87	10	L4	9	
87	10	L5	10	
87	20	L2	15	
87	20	L3	16	
87	20	L4	17	
87	20	L5	18	
87	30	L2	26	
87	30	L3	28	
87	30	L4	28	
87	30	L5	28	
87	40	L2	35	
87	40	L3	36	
87	40	L4	37	
87	40	L5	39	
87	50	L2	44	
87	50	L3	46	
87	50	L4	46	
87	50	L5	48	
87	60	L2	51	
87	60	L3	53	
87	60	L4	53	
87	60	L5	55	
87	70	L2	56	
87	70	L3	55	
87	70	L4	58	
87	70	L5	59	
87	80	L2	67	
87	80	L3	70	
87	80	L4	71	
87	80	L5	76	
87	90	L2	72	
87	90	L3	75	
87	90	L4	80	
87	90	L5	80	
87	100	L2	82	
87	100	L3	85	
87	100	L4	86	
87	100	L5	87	
88	10	L2	9	
88	10	L3	9	
88	10	L4	10	
88	10	L5	10	
88	20	L2	19	
88	20	L3	18	
88	20	L4	20	
88	20	L5	20	
88	30	L2	24	
88	30	L3	25	
88	30	L4	26	
88	30	L5	27	
88	40	L2	37	
88	40	L3	36	
88	40	L4	37	
88	40	L5	37	
88	50	L2	38	
88	50	L3	40	
88	50	L4	43	
88	50	L5	46	
88	60	L2	56	
88	60	L3	56	
88	60	L4	57	
88	60	L5	56	
88	70	L2	61	
88	70	L3	61	
88	70	L4	63	
88	70	L5	63	
88	80	L2	65	
88	80	L3	67	
88	80	L4	72	
88	80	L5	70	
88	90	L2	72	
88	90	L3	75	
88	90	L4	81	
88	90	L5	83	
88	100	L2	87	
88	100	L3	87	
88	100	L4	92	
88	100	L5	89	
89	10	L2	10	
89	10	L3	10	
89	10	L4	10	
89	10	L5	10	
89	20	L2	15	
89	20	L3	15	
89	20	L4	16	
89	20	L5	17	
89	30	L2	25	
89	30	L3	27	
89	30	L4	28	
89	30	L5	29	
89	40	L2	31	
89	40	L3	34	
89	40	L4	36	
89	40	L5	33	
89	50	L2	40	
89	50	L3	46	
89	50	L4	43	
89	50	L5	44	
89	60	L2	48	
89	60	L3	53	
89	60	L4	54	
89	60	L5	56	
89	70	L2	56	
89	70	L3	58	
89	70	L4	60	
89	70	L5	63	
89	80	L2	63	
89	80	L3	66	
89	80	L4	68	
89	80	L5	69	
89	90	L2	78	
89	90	L3	80	
89	90	L4	80	
89	90	L5	79	
89	100	L2	81	
89	100	L3	85	
89	100	L4	89	
89	100	L5	91	
90	10	L2	10	
90	10	L3	10	
90	10	L4	10	
90	10	L5	10	
90	20	L2	16	
90	20	L3	18	
90	20	L4	18	
90	20	L5	19	
90	30	L2	23	
90	30	L3	26	
90	30	L4	24	
90	30	L5	26	
90	40	L2	35	
90	40	L3	38	
90	40	L4	39	
90	40	L5	37	
90	50	L2	45	
90	50	L3	48	
90	50	L4	48	
90	50	L5	47	
90	60	L2	45	
90	60	L3	51	
90	60	L4	50	
90	60	L5	53	
90	70	L2	55	
90	70	L3	58	
90	70	L4	62	
90	70	L5	61	
90	80	L2	70	
90	80	L3	72	
90	80	L4	71	
90	80	L5	71	
90	90	L2	71	
90	90	L3	73	
90	90	L4	75	
90	90	L5	80	
90	100	L2	85	
90	100	L3	81	
90	100	L4	88	
90	100	L5	88	
91	10	L2	8	
91	10	L3	9	
91	10	L4	10	
91	10	L5	9	
91	20	L2	19	
91	20	L3	15	
91	20	L4	20	
91	20	L5	16	
91	30	L2	22	
91	30	L3	27	
91	30	L4	30	
91	30	L5	29	
91	40	L2	30	
91	40	L3	31	
91	40	L4	34	
91	40	L5	33	
91	50	L2	41	
91	50	L3	47	
91	50	L4	47	
91	50	L5	47	
91	60	L2	51	
91	60	L3	53	
91	60	L4	55	
91	60	L5	54	
91	70	L2	57	
91	70	L3	60	
91	70	L4	62	
91	70	L5	61	
91	80	L2	64	
91	80	L3	69	
91	80	L4	68	
91	80	L5	71	
91	90	L2	77	
91	90	L3	80	
91	90	L4	83	
91	90	L5	83	
91	100	L2	84	
91	100	L3	88	
91	100	L4	88	
91	100	L5	91	
92	10	L2	9	
92	10	L3	9	
92	10	L4	10	
92	10	L5	9	
92	20	L2	16	
92	20	L3	16	
92	20	L4	17	
92	20	L5	18	
92	30	L2	22	
92	30	L3	23	
92	30	L4	26	
92	30	L5	26	
92	40	L2	34	
92	40	L3	35	
92	40	L4	36	
92	40	L5	36	
92	50	L2	40	
92	50	L3	44	
92	50	L4	45	
92	50	L5	46	
92	60	L2	55	
92	60	L3	55	
92	60	L4	57	
92	60	L5	56	
92	70	L2	55	
92	70	L3	59	
92	70	L4	61	
92	70	L5	62	
92	80	L2	69	
92	80	L3	74	
92	80	L4	77	
92	80	L5	76	
92	90	L2	76	
92	90	L3	79	
92	90	L4	84	
92	90	L5	87	
92	100	L2	87	
92	100	L3	89	
92	100	L4	94	
92	100	L5	94	
93	10	L2	7	
93	10	L3	8	
93	10	L4	8	
93	10	L5	8	
93	20	L2	16	
93	20	L3	15	
93	20	L4	17	
93	20	L5	19	
93	30	L2	26	
93	30	L3	23	
93	30	L4	27	
93	30	L5	24	
93	40	L2	31	
93	40	L3	32	
93	40	L4	32	
93	40	L5	35	
93	50	L2	44	
93	50	L3	46	
93	50	L4	46	
93	50	L5	47	
93	60	L2	41	
93	60	L3	44	
93	60	L4	46	
93	60	L5	49	
93	70	L2	62	
93	70	L3	58	
93	70	L4	64	
93	70	L5	64	
93	80	L2	67	
93	80	L3	66	
93	80	L4	70	
93	80	L5	71	
93	90	L2	71	
93	90	L3	76	
93	90	L4	77	
93	90	L5	80	
93	100	L2	85	
93	100	L3	84	
93	100	L4	87	
93	100	L5	90	
94	10	L2	8	
94	10	L3	8	
94	10	L4	8	
94	10	L5	9	
94	20	L2	17	
94	20	L3	19	
94	20	L4	19	
94	20	L5	19	
94	30	L2	25	
94	30	L3	24	
94	30	L4	26	
94	30	L5	26	
94	40	L2	36	
94	40	L3	34	
94	40	L4	37	
94	40	L5	35	
94	50	L2	44	
94	50	L3	44	
94	50	L4	45	
94	50	L5	45	
94	60	L2	47	
94	60	L3	50	
94	60	L4	52	
94	60	L5	52	
94	70	L2	55	
94	70	L3	56	
94	70	L4	60	
94	70	L5	62	
94	80	L2	65	
94	80	L3	64	
94	80	L4	66	
94	80	L5	70	
94	90	L2	75	
94	90	L3	74	
94	90	L4	77	
94	90	L5	76	
94	100	L2	83	
94	100	L3	86	
94	100	L4	94	
94	100	L5	87	
95	10	L2	9	
95	10	L3	10	
95	10	L4	10	
95	10	L5	10	
95	20	L2	18	
95	20	L3	19	
95	20	L4	19	
95	20	L5	19	
95	30	L2	26	
95	30	L3	27	
95	30	L4	26	
95	30	L5	27	
95	40	L2	36	
95	40	L3	37	
95	40	L4	37	
95	40	L5	37	
95	50	L2	41	
95	50	L3	43	
95	50	L4	44	
95	50	L5	44	
95	60	L2	49	
95	60	L3	49	
95	60	L4	50	
95	60	L5	51	
95	70	L2	56	
95	70	L3	57	
95	70	L4	59	
95	70	L5	59	
95	80	L2	69	
95	80	L3	71	
95	80	L4	72	
95	80	L5	71	
95	90	L2	78	
95	90	L3	79	
95	90	L4	83	
95	90	L5	83	
95	100	L2	81	
95	100	L3	88	
95	100	L4	90	
95	100	L5	92	
96	10	L2	10	
96	10	L3	9	
96	10	L4	10	
96	10	L5	9	
96	20	L2	18	
96	20	L3	20	
96	20	L4	19	
96	20	L5	20	
96	30	L2	24	
96	30	L3	25	
96	30	L4	26	
96	30	L5	26	
96	40	L2	34	
96	40	L3	36	
96	40	L4	35	
96	40	L5	35	
96	50	L2	45	
96	50	L3	45	
96	50	L4	45	
96	50	L5	48	
96	60	L2	48	
96	60	L3	46	
96	60	L4	50	
96	60	L5	50	
96	70	L2	59	
96	70	L3	54	
96	70	L4	61	
96	70	L5	58	
96	80	L2	64	
96	80	L3	69	
96	80	L4	72	
96	80	L5	72	
96	90	L2	77	
96	90	L3	77	
96	90	L4	84	
96	90	L5	78	
96	100	L2	75	
96	100	L3	86	
96	100	L4	86	
96	100	L5	86	
97	10	L2	8	
97	10	L3	10	
97	10	L4	9	
97	10	L5	9	
97	20	L2	15	
97	20	L3	17	
97	20	L4	17	
97	20	L5	17	
97	30	L2	23	
97	30	L3	23	
97	30	L4	26	
97	30	L5	25	
97	40	L2	30	
97	40	L3	31	
97	40	L4	35	
97	40	L5	34	
97	50	L2	37	
97	50	L3	43	
97	50	L4	42	
97	50	L5	40	
97	60	L2	49	
97	60	L3	49	
97	60	L4	52	
97	60	L5	53	
97	70	L2	60	
97	70	L3	64	
97	70	L4	65	
97	70	L5	63	
97	80	L2	65	
97	80	L3	70	
97	80	L4	75	
97	80	L5	71	
97	90	L2	72	
97	90	L3	76	
97	90	L4	79	
97	90	L5	79	
97	100	L2	68	
97	100	L3	79	
97	100	L4	87	
97	100	L5	84	
98	10	L2	8	
98	10	L3	9	
98	10	L4	10	
98	10	L5	9	
98	20	L2	17	
98	20	L3	19	
98	20	L4	18	
98	20	L5	20	
98	30	L2	21	
98	30	L3	22	
98	30	L4	23	
98	30	L5	26	
98	40	L2	32	
98	40	L3	36	
98	40	L4	34	
98	40	L5	32	
98	50	L2	42	
98	50	L3	46	
98	50	L4	45	
98	50	L5	45	
98	60	L2	49	
98	60	L3	54	
98	60	L4	52	
98	60	L5	53	
98	70	L2	52	
98	70	L3	55	
98	70	L4	56	
98	70	L5	60	
98	80	L2	60	
98	80	L3	70	
98	80	L4	70	
98	80	L5	68	
98	90	L2	74	
98	90	L3	77	
98	90	L4	77	
98	90	L5	80	
98	100	L2	78	
98	100	L3	84	
98	100	L4	86	
98	100	L5	87	
99	10	L2	10	
99	10	L3	10	
99	10	L4	10	
99	10	L5	10	
99	20	L2	15	
99	20	L3	18	
99	20	L4	18	
99	20	L5	16	
99	30	L2	26	
99	30	L3	25	
99	30	L4	28	
99	30	L5	26	
99	40	L2	32	
99	40	L3	32	
99	40	L4	35	
99	40	L5	35	
99	50	L2	40	
99	50	L3	45	
99	50	L4	45	
99	50	L5	49	
99	60	L2	52	
99	60	L3	55	
99	60	L4	57	
99	60	L5	57	
99	70	L2	64	
99	70	L3	64	
99	70	L4	67	
99	70	L5	66	
99	80	L2	62	
99	80	L3	66	
99	80	L4	69	
99	80	L5	73	
99	90	L2	81	
99	90	L3	82	
99	90	L4	86	
99	90	L5	82	
99	100	L2	89	
99	100	L3	92	
99	100	L4	92	
99	100	L5	94	
100	10	L2	9	
100	10	L3	9	
100	10	L4	9	
100	10	L5	9	
100	20	L2	17	
100	20	L3	17	
100	20	L4	17	
100	20	L5	17	
100	30	L2	25	
100	30	L3	26	
100	30	L4	25	
100	30	L5	26	
100	40	L2	34	
100	40	L3	35	
100	40	L4	35	
100	40	L5	36	
100	50	L2	38	
100	50	L3	39	
100	50	L4	40	
100	50	L5	41	
100	60	L2	42	
100	60	L3	48	
100	60	L4	50	
100	60	L5	52	
100	70	L2	51	
100	70	L3	54	
100	70	L4	61	
100	70	L5	60	
100	80	L2	66	
100	80	L3	70	
100	80	L4	69	
100	80	L5	70	
100	90	L2	75	
100	90	L3	76	
100	90	L4	80	
100	90	L5	84	
100	100	L2	74	
100	100	L3	79	
100	100	L4	85	
100	100	L5	86	
